conflict_qid;conflict_label;checked_via
Q7193631;Pike v. Bruce Church, Inc.;both
Q7164660;Penry v. Lynaugh;both
Q7169987;Perry v. Sindermann;both
Q7169984;Perry v. Louisiana;both
Q7154603;Paul v. Davis;both
Q7202883;Plaut v. Spendthrift Farm, Inc.;both
Q7154606;Paul v. Virginia;both
Q7157988;Pearce v. Ham;both
Q7236102;Powell v. Alabama;both
Q7141531;Pasadena City Board of Education v. Spangler;both
Q7236693;Powerex Corp. v. Reliant Energy Services Inc.;both
Q7169570;Perpich v. Department of Defense;both
Q7185953;Phillips v. Martin Marietta Corp.;both
Q7231676;Porter v. Nussle;both
Q7199374;Pittsburgh Press Co. v. Pittsburgh Commission on Human Relations;both
Q7169067;Perkins v. Benguet Mining Co.;both
Q7167903;Peretz v. United States;both
Q7236117;Powell v. McCormack;both
Q7184107;Philip Morris USA v. Williams;both
Q7163685;Pennsylvania Coal Co. v. Mahon;both
Q7179511;Peugh v. Davis;both
Q7156841;Payne v. Tennessee;both
Q7205957;Pneumatic Gas Co. v. Berry;both
Q7190833;Pickering v. Board of Education;both
Q7200720;Plains Commerce Bank v. Long Family Land and Cattle Co., Inc.;both
Q7207276;Poe v. Ullman;both
Q7148485;Patterson v. New York;both
Q7167922;Perez v. Campbell;both
Q7167920;Perez v. Brownell;both
Q7198228;Piscataqua River border dispute;both
Q7142578;Passenger Cases;both
Q7225660;Polleys v. Black River Improvement Co.;both
Q7138406;Parker v. Flook;both
Q7138407;Parker v. North Carolina;both
Q2582637;Wilson v. State of Georgia;both
Q2622072;Julgamento dos Vinte e Um;both
Q7103540;Ornelas v. United States;both
Q2054201;Parson's Cause;both
Q7129940;Panama Refining Co. v. Ryan;both
Q2174777;Eastbourne manslaughter;both
Q2151567;Fall Awa;both
Q7137202;Paris Adult Theatre I v. Slaton;both
Q2825775;affaire E.B. c. France;both
Q4118271;Battle of Écija;both
Q7123760;Padilla v. Kentucky;both
Q7130858;Panetti v. Quarterman;both
Q7119139;PGA Tour, Inc. v. Martin;both
Q7127672;Palko v. Connecticut;both
Q1714317;Robert Willi case;both
Q2069594;People v. Collins;both
Q7122312;Pacific Bell Telephone Co. v. linkLine Communications, Inc.;both
Q7122460;Pacific Gas & Electric Co. v. State Energy Resources Conservation and Development Commission;both
Q7122461;Pacific Gas & Electric v. Public Utilities Commission;both
Q2825790;affaire Fretté contre France;both
Q2047238;Andrejeva v. Latvia;both
Q2072607;Caso Goodridge v. Department of Public Health;both
Q2825792;affaire Gebremedhin contre France;both
Q2581259;Williams Rule;both
Q2825889;affaire Sébastien Nouchet;both
Q2793338;Von Colson v Land Nordrhein-Westfalen;both
Q2093641;Raihman v. Latvia;both
Q1961334;NPD prohibition procedure;both
Q7091751;Oncale v. Sundowner Offshore Services, Inc.;both
Q1961337;NPD prohibition procedure;both
Q4111833;Battle of Osijek;both
Q4110457;Capture of Erivan;both
Q7101182;Oregon Dept. of Fish and Wildlife v. Klamath Indian Tribe;both
Q2669947;Caso O.J. Simpson;both
Q2353598;Processos contra o Pirate Bay;both
Q7101479;Oregon v. Bradshaw;both
Q4116455;Batalha de Taiz (2011);both
Q7132365;Papachristou v. Jacksonville;both
Q7101480;Oregon v. Ice;both
Q7101481;Oregon v. Guzek;both
Q7093667;Oneida Indian Nation of New York v. County of Oneida;both
Q2057865;First National Bank of Montgomery v. Jerome Daly;both
Q7136818;Parents Involved in Community Schools v. Seattle School District No. 1;both
Q7114719;Owen v. City of Independence;both
Q4120018;Marias Massacre;both
Q7087962;Oliver v. United States;both
Q4115092;Batalha de Baida;both
Q2669633;enclave history of Baarle;both
Q2529568;Caso McMartin;both
Q2153831;Kastner trial;both
Q2388943;Shakhty Trial;both
Q4112363;Battle of Vitebsk (1941);both
Q7104056;Orr v. Orr;both
Q2535899;Nordsee Deutsche Hochseefischerei GmbH v Reederei Mond Hochseefischerei Nordstern AG & Co KG;both
Q7086957;Oliphant v. Suquamish Indian Tribe;both
Q2825783;Faisán case;both
Q2825989;2003 Casablanca Satanist rockers case;both
Q2517378;Arlington County v. White;both
Q7127019;Palazzolo v. Rhode Island;both
Q7114300;Owasso Independent School District v. Falvo;both
Q7105771;Osborn v. Bank of the United States;both
Q7101953;Organization for a Better Austin v. Keefe;both
Q4118683;Cerco de Algeciras (1278-1279);both
Q7088428;Olmstead v. L.C.;both
Q7088429;Olmstead v. United States;both
Q1817764;Caso Leningrado;both
Q1917866;Kentucky v. Wasson;both
Q1935556;Schmidberger v Austria;both
Q2506920;Goodwin v. the United Kingdom;both
Q7114469;Owen Equipment & Erection Co. v. Kroger;both
Q7089030;Olympic Airways v. Husain;both
Q7137458;Parisi v. Davidson;both
Q7116278;Oyler v. Boles;both
Q1723079;Solange I;both
Q4114772;Air Battle of Kuban;both
Q7099310;Oracle v. Google;both
Q7105815;Osborne v. Ohio;both
Q2858742;Apple v. Does;both
Q7092430;One 1958 Plymouth Sedan v. Pennsylvania;both
Q2739406;Al-Kateb v Godwin;both
Q7095006;Ontario v. Quon;both
Q7101418;Oregon Waste Systems, Inc. v. Department of Environmental Quality of Oregon;both
Q7138404;Parker v. Brown;both
Q6748136;Mandoli v. Acheson;both
Q6701531;Lujan v. Defenders of Wildlife;both
Q6701528;Lujan v. G & G Fire Sprinklers, Inc.;both
Q6708457;Caso Lynch v. Donnelly;both
Q5559684;Gideon v. Wainwright;both
Q6744309;Malloy v. Hogan;both
Q6715752;MGM Studios, Inc. v. Grokster, Ltd.;both
Q6747676;Mancusi v. DeForte;both
Q6758556;Marcus v. Search Warrant;both
Q5547978;Georgia v. Randolph;both
Q5547984;Georgia v. Stanton;both
Q6712219;M.L.B. v. S.L.J.;both
Q6714331;Manual Enterprises v. Day;both
Q5560334;Giglio v. United States;both
Q6708852;Lyng v. Northwest Indian Cemetery Protective Association;both
Q6702991;Lum v. Rice;both
Q5553423;Gertz v. Robert Welch, Inc.;both
Q6705664;Luther v. Borden;both
Q6728732;Madsen v. Women's Health Center, Inc.;both
Q6754149;Caso Mapp v. Ohio;both
Q6723770;Machinists v. Street;both
Q5547981;Georgia v. South Carolina;both
Q5999929;Illinois v. Caballes;both
Q4871346;Battle of Johnsonville;both
Q6005084;Immigration and Naturalization Service v. Doherty;both
Q5764754;Hilton v. Guyot;both
Q6005090;Immigration and Naturalization Service v. Stevic;both
Q6005088;Immigration and Naturalization Service v. St. Cyr;both
Q5952918;Hyatt v. Vincennes Nat. Bank;both
Q5881821;Holloway v. United States;both
Q6061553;Inyo County v. Paiute-Shoshone Indians of the Bishop Community;both
Q5881466;Caso Hollingsworth v. Perry;both
Q5946684;Hurley v. Irish-American Gay, Lesbian, and Bisexual Group of Boston;both
Q5904233;Horne v. Flores;both
Q5999940;Illinois v. Rodriguez;both
Q5944655;Hunter v. Erickson;both
Q4871335;Battle of Jianwei;both
Q5999944;Illinois v. Wardlow;both
Q4871288;Battle of Issy;both
Q6108706;JPMorgan Chase Bank v. Traffic Stream (BVI) Infrastructure Ltd.;both
Q5944070;Hunt v. Washington State Apple Advertising Commission;both
Q4871297;Battle of Jabal Shammar;both
Q4871309;Battle of Jarosław;both
Q5929054;Hudson v. Michigan;both
Q5999812;Illinois Tool Works Inc. v. Independent Ink, Inc.;both
Q5972235;INDOPCO, Inc. v. Commissioner;both
Q5876603;Hoffman Estates v. The Flipside, Hoffman Estates, Inc.;both
Q5876010;Hodel v. Irving;both
Q5922962;Hoyt v. Florida;both
Q6011704;In re Neagle;both
Q6011711;In re Ross;both
Q5765984;Hinderlider v. La Plata River & Cherry Creek Ditch;both
Q4871291;Batalha de Itaparica;both
Q5973373;Lemon v. Kurtzman;both
Q6052834;International Salt Co. v. United States;both
Q4871305;Batalha do Jaguarão;both
Q4871332;Battle of Jezzine;both
Q5742186;Hernandez v. Texas;both
Q4871281;Battle of Inverurie;both
Q5742185;Hernandez v. New York;both
Q6011720;In re Stolar;both
Q5999392;Illinois Central Railroad v. Illinois;both
Q5906960;Horton v. California;both
Q5883663;Holmes v. South Carolina;both
Q4871338;Battle of Jiksan;both
Q5920014;Howard Johnson Co v Detroit Local Joint Executive Board;both
Q5928350;Huddleston v. United States;both
Q4871330;Massacre de Jenin;both
Q5771326;Hirota v. MacArthur;both
Q5876638;Hoffman Plastic Compounds, Inc. v. NLRB;both
Q4871339;Battle of Jinan;both
Q6121931;Jaffee v. Redmond;both
Q5746136;Hess v. Reynolds;both
Q5877984;Hoke v. United States;both
Q5915715;House v. Bell;both
Q6003549;Imbler v. Pachtman;both
Q5760196;Hiibel v. Sixth Judicial District Court of Nevada;both
Q5876208;Hodgson v. Minnesota;both
Q6074289;Irvin v. Dowd;both
Q6011680;In re Gault;both
Q4871349;Battle of Julesburg;both
Q6033002;Ingraham v. Wright;both
Q5987536;Idaho v. Coeur d'Alene Tribe of Idaho;both
Q4871306;Batalha de Jaji;both
Q5763514;Hills v. Gautreaux;both
Q5987540;Idaho v. United States;both
Q5879622;Holder v. Humanitarian Law Project;both
Q4871326;Battle of Jerusalem Plank Road;both
Q6117837;Jackson v. Birmingham Board of Education;both
Q6117842;Jackson v. Indiana;both
Q5744122;Herring v. United States;both
Q6117844;Jackson v. Metropolitan Edison Co.;both
Q6053193;International Shoe v. Washington;both
Q4871292;Battle of Italeni;both
Q5933476;Hughes v. Alexandria Scrap Corp.;both
Q5956327;Hylton v. United States;both
Q5731836;Hepburn v. Griswold;both
Q5933490;Hughes v. Oklahoma;both
Q5911083;Hotchkiss v. Greenwood;both
Q5762464;Hill v. Colorado;both
Q5948745;Hurtado v. California;both
Q6027769;Industrial Union Department v. American Petroleum Institute;both
Q4871317;Batalha de Gidá;both
Q6005075;Immigration and Naturalization Service v. Aguirre-Aguirre;both
Q6005072;Immigration and Naturalization Service v. Abudu;both
Q5881659;Hollister v. Benedict and Burnham Manufacturing Company;both
Q4871286;Battle of Ismailia;both
Q4871277;Battle of Invernahavon;both
Q5969209;IBP, Inc. v. Alvarez;both
Q4871321;Batalha do Jenipapo;both
Q6005081;Immigration and Naturalization Service v. Delgado;both
Q5999931;Illinois v. Gates;both
Q6119822;Jacobson v. Massachusetts;both
Q95606825;September matriculation argument;both
Q85870761;Controvérsias envolvendo o governo Bolsonaro;both
Q56277905;Wreathgate;both
Q68544129;2019 British prorogation controversy;both
Q67178691;Sharpiegate;both
Q97300335;Mao Zedong thanking Japan controversy;both
Q65081094;2019 University of Essex anti-semitism controversy;both
Q56064072;Township High School District 211 transgender student incidents;both
Q56347629;Controvérsias envolvendo a Operação Lava Jato;both
Q66408205;Middlesex election affair;both
Q97189511;2020 HKDSE history exam controversy;both
Q60991662;真假“三文鱼”之争;both
Q65027918;kinoko takenoko sensou;both
Q57908597;Ivanka Kohoutová;both
Q106515511;Issues related to the COVID-19 pandemic in Malaysia;both
Q6414970;Kirby v. Illinois;both
Q6394306;Kerr-McGee Corp. v. Navajo Tribe;both
Q6417274;Kissinger v. Reporters Committee for Freedom of the Press;both
Q6393272;Ker v. California;both
Q6420616;Kleppe v. New Mexico;both
Q6379583;Kawakita v. United States;both
Q6430683;Koons Buick, Inc. v. Nigh;both
Q6385690;Keller v. State Bar of California;both
Q6404645;Kidd v. Pearson;both
Q6365177;Kansas v. Crane;both
Q6365182;Kansas v. Marsh;both
Q6970589;National Association for the Advancement of Colored People v. Alabama;both
Q6374814;Kastigar v. United States;both
Q6412414;King v. Smith;both
Q6385844;Kellogg Bridge Company v. Hamilton;both
Q6385845;Kellogg Co. v. National Biscuit Co.;both
Q6970957;National Bellas Hess v. Illinois;both
Q6410052;Kimel v. Florida Board of Regents;both
Q6378583;Caso Katzenbach v. Morgan;both
Q6409770;Kimball Laundry Co. v. United States;both
Q6378581;Katzenbach v. McClung;both
Q6972488;National Equipment Rental, Ltd. v. Szukhent;both
Q6391975;Kent v. Dulles;both
Q6420208;Kleindienst v. Mandel;both
Q6970542;National Assn. of Home Builders v. Defenders of Wildlife;both
Q6971132;National Broadcasting Co. v. United States;both
Q6422326;Knight v. Commissioner;both
Q6973935;National Labor Relations Board v. Jones & Laughlin Steel Corporation;both
Q6389706;Kennedy v. Mendoza-Martinez;both
Q6426344;Kois v. Wisconsin;both
Q6374721;Kassel v. Consolidated Freightways Corp.;both
Q6386411;Kelo v. City of New London;both
Q6398445;Keystone Bituminous Coal Ass'n v. DeBenedictis;both
Q6392459;Kentucky v. King;both
Q6971609;National Collegiate Athletic Association v. Smith;both
Q6445172;Kunz v. New York;both
Q6421997;Knetsch v. United States;both
Q6426078;Kohn v. McNulta;both
Q6436038;Kramer v. Union Free School District No. 15;both
Q6423422;Knowles v. Iowa;both
Q6383341;Keeton v. Hustler Magazine, Inc.;both
Q6379414;Kawaauhau v. Geiger;both
Q6378574;Katz v. United States;both
Q6369003;Karcher v. Daggett;both
Q6972439;National Endowment for the Arts v. Finley;both
Q6427204;Kolender v. Lawson;both
Q6443840;Kumho Tire Co. v. Carmichael;both
Q6369005;Karcher v. May;both
Q6410027;Kimbrough v. United States;both
Q6812174;Melendez-Diaz v. Massachusetts;both
Q6781567;Maryland v. Garrison;both
Q6781565;Maryland v. Craig;both
Q6858116;Milkovich v. Lorain Journal Co.;both
Q6800345;McCleskey v. Kemp;both
Q6781568;Maryland v. Pringle;both
Q6781569;Maryland v. Shatzer;both
Q6859305;Miller v. Albright;both
Q6801205;McGautha v. California;both
Q6802525;McNeil v. Wisconsin;both
Q6817265;Menominee Tribe v. United States;both
Q6859315;Miller v. Schoene;both
Q6800508;McConnell v. Federal Election Commission;both
Q6800074;McCabe v. Atchison, Topeka & Santa Fe Railway Co.;both
Q6798450;Mazer v. Stein;both
Q6796052;Maxwell's Executors v. Wilkinson;both
Q6815291;Memoirs v. Massachusetts;both
Q6807306;Medtronic, Inc. v. Lohr;both
Q6801660;McIntyre v. Ohio Elections Commission;both
Q6803127;MeadWestvaco Corp. v. Illinois Dept. of Revenue;both
Q6764458;Marino v. Ortiz;both
Q6837534;Michigan Dept. of State Police v. Sitz;both
Q6821155;Mescalero Apache Tribe v. Jones;both
Q6802112;McLaughlin v. Florida;both
Q6859040;Miller-El v. Dretke;both
Q6801240;McGee v. International Life Insurance Co.;both
Q6801681;McKane v. Durston;both
Q6800948;McDonnell Douglas Corp. v. Green;both
Q6800694;McCreary County v. American Civil Liberties Union;both
Q6797445;Maynard v. Cartwright;both
Q6801685;McKaskle v. Wiggins;both
Q6837846;Michigan v. Jackson;both
Q6837847;Michigan v. Long;both
Q6837845;Michigan v. Bryant;both
Q6837848;Michigan v. Mosley;both
Q6837849;Michigan v. Summers;both
Q6801406;McGowan v. Maryland;both
Q6825082;Metropolitan Edison Co. v. People Against Nuclear Energy;both
Q6820018;Merrell Dow Pharmaceuticals Inc. v. Thompson;both
Q6840279;Microsoft v. AT&T;both
Q6820315;Merrion v. Jicarilla Apache Tribe;both
Q6800277;McClanahan v. Arizona State Tax Comm'n;both
Q6818508;Merck KGaA v. Integra Lifesciences I, Ltd.;both
Q6799990;McArthur v. Scott;both
Q6859090;Miller Brothers Co. v. Maryland;both
Q6800985;McDonough Power Equipment, Inc. v. Greenwood;both
Q6824509;Metro Broadcasting, Inc. v. FCC;both
Q6773847;Marshall vs. Marshall;both
Q6800439;McCollum v. Board of Education;both
Q6772608;Marquette Nat. Bank of Minneapolis v. First of Omaha Service Corp.;both
Q6859318;Miller v. United States;both
Q6784634;Massiah v. United States;both
Q6804926;MedImmune, Inc. v. Genentech, Inc.;both
Q6777126;Martinez v. Court of Appeal of California;both
Q6776986;Martin v. Struthers;both
Q6784206;Massachusetts Board of Retirement v. Murgia;both
Q6819556;Meritor Savings Bank v. Vinson;both
Q6827322;Miami Herald Publishing Co. v. Tornillo;both
Q6776984;Martin v. Hunter's Lessee;both
Q6802468;McNally v. United States;both
Q6802035;McKune v. Lile;both
Q6776988;Martin v. Wilks;both
Q6773359;Marsh v. Alabama;both
Q6773360;Marsh v. Chambers;both
Q6832403;Michael M. v. Superior Court of Sonoma County;both
Q6820650;Mertens v. Hewitt Associates;both
Q6797513;Mayo Foundation v. United States;both
Q6820212;Merrill Lynch, Pierce, Fenner & Smith, Inc. v. Dabit;both
Q6826457;Meyer v. Grant;both
Q6787076;Mathews v. Eldridge;both
Q6772646;Marquez v. Screen Actors Guild Inc.;both
Q6772789;Marrama v. Citizens Bank of Massachusetts;both
Q6784457;Massachusetts v. Mellon;both
Q6801764;McKeiver v. Pennsylvania;both
Q6771109;Markman v. Westview Instruments, Inc.;both
Q6802113;McLaurin v. Oklahoma State Board of Regents;both
Q2864336;Lists of United States Supreme Court cases by volume;both
Q3922392;julgamento de Arne Cheyenne Johnson;both
Q4602764;2004 Fam CA 297;both
Q3610522;Carlill v Carbolic Smoke Ball Company;both
Q4647171;A.G.R. v. D.R.H & S.H.;both
Q4606326;2006 Greenwich Village assault case;both
Q3007701;Curran v. Mount Diablo Council of the Boy Scouts of America;both
Q3571576;Operation Malaya;both
Q3116400;War-responsibility trials in Finland;both
Q4871235;Battle of Hingakaka;both
Q4634925;321 Studios v. Metro Goldwyn Mayer Studios, Inc.;both
Q2933984;People v. Anderson;both
Q4313225;People v. Murray;both
Q4526747;State of Georgia v. Allison;both
Q4059204;Academic Trial;both
Q2986839;Commonwealth v. Hunt;both
Q4197394;Ignatāne v. Latvia;both
Q2913709;María Luz Incident;both
Q3414986;R. v. Morgentaler;both
Q4871202;Battle of Hegra Fortress;both
Q4157141;Дело Калистратова;both
Q4382268;Irving v Penguin Books and Lipstadt;both
Q2995539;Apple Corps v Apple Computer;both
Q4248590;Kurmaschew und 10 andere;both
Q4646779;A&M Records, Inc. v. Napster, Inc.;both
Q4871237;Battle of Hoa Binh;both
Q4871272;Batalha do Rio Imjin;both
Q4646781;A&M Records, Inc. v. Napster, Inc., 114 F.Supp.2d 896;both
Q4423407;Slivenko v. Latvia;both
Q3206051;LICRA v. Yahoo!;both
Q3545570;Chiong murder case;both
Q4647100;A.D. Bedell Wholesale Co., Inc. v. Philip Morris Inc.;both
Q4871234;Battle of Himara;both
Q4871274;Battle of Ingalls;both
Q4157165;Дело Светланы Гоголевской;both
Q3110066;julgamento de Sócrates;both
Q4871198;Battle of Hefei;both
Q3061345;Evans v. Berkeley;both
Q4650391;ABSA v Sweet;both
Q4463887;Trophy case in USSR;both
Q3758040;Janzen v Platy Enterprises Ltd;both
