iso3,country,role,person,person_qid,start,end,party,end_cause
AND,Andorra,head_of_state,Carlos X de França,Q7758,1824-09-16T00:00:00Z,1830-08-02T00:00:00Z,,
AND,Andorra,head_of_state,Bonifaci López y Pulido,Q5484533,1824-10-28T00:00:00Z,1827-05-21T00:00:00Z,,
AND,Andorra,head_of_state,Simó de Guardiola y Hortoneda,Q9337098,1827-06-25T00:00:00Z,1851-08-22T00:00:00Z,,
AND,Andorra,head_of_state,Luís Filipe I de França,Q7771,1830-08-09T00:00:00Z,1848-02-24T00:00:00Z,,
AND,Andorra,head_of_state,Napoleão III de França,Q7721,1848-12-20T00:00:00Z,1870-09-04T00:00:00Z,,
AND,Andorra,head_of_state,Josep Caixal i Estradé,Q330398,1852-11-30T00:00:00Z,1879-08-26T00:00:00Z,,
AND,Andorra,head_of_state,Louis Adolphe Thiers,Q5738,1871-08-31T00:00:00Z,1873-05-24T00:00:00Z,Orléanism,
AND,Andorra,head_of_state,Patrice Mac-Mahon,Q158838,1873-05-24T00:00:00Z,1879-01-30T00:00:00Z,Legitimism,
AND,Andorra,head_of_state,Jules Grévy,Q296083,1879-01-30T00:00:00Z,1887-12-02T00:00:00Z,Republican Left,
AND,Andorra,head_of_state,Salvador Casañas y Pagés,Q786613,1879-02-07T00:00:00Z,1901-04-18T00:00:00Z,,
AND,Andorra,head_of_state,Marie François Sadi Carnot,Q215778,1887-12-03T00:00:00Z,1894-06-25T00:00:00Z,Republican Left,
AND,Andorra,head_of_state,Jean Casimir-Perier,Q315656,1894-06-27T00:00:00Z,1895-01-16T00:00:00Z,Republican Left,
AND,Andorra,head_of_state,Félix Faure,Q296076,1895-01-17T00:00:00Z,1899-02-16T00:00:00Z,Progressive Republicans,
AND,Andorra,head_of_state,Émile Loubet,Q169502,1899-02-18T00:00:00Z,1906-02-18T00:00:00Z,Democratic Republican Alliance,
AND,Andorra,head_of_state,Ramon Riu i Cabanes,Q9303880,1901-04-18T00:00:00Z,1901-12-27T00:00:00Z,,
AND,Andorra,head_of_state,Toribio Martín,Q9360166,1902-01-02T00:00:00Z,1902-06-09T00:00:00Z,,
AND,Andorra,head_of_state,Joan Josep Laguarda i Fenollera,Q9015669,1902-06-09T00:00:00Z,1906-12-06T00:00:00Z,,
AND,Andorra,head_of_state,Clément Armand Fallières,Q296673,1906-02-18T00:00:00Z,1913-02-18T00:00:00Z,Democratic Republican Alliance,
AND,Andorra,head_of_state,Josep Pujargimzú,Q11728406,1906-12-06T00:00:00Z,1907-06-01T00:00:00Z,,
AND,Andorra,head_of_state,Juan Benlloch i Vivó,Q526235,1907-06-01T00:00:00Z,1919-01-07T00:00:00Z,,
AND,Andorra,head_of_state,Raymond Poincaré,Q191974,1913-02-18T00:00:00Z,1920-02-18T00:00:00Z,Democratic Republican Alliance,
AND,Andorra,head_of_state,Jaime Viladrich y Gaspar,Q11723353,1919-07-02T00:00:00Z,1920-05-23T00:00:00Z,,
AND,Andorra,head_of_state,Justí Guitart i Vilardebò,Q2402274,1920-01-09T00:00:00Z,1940-01-31T00:00:00Z,,
AND,Andorra,head_of_state,Paul Deschanel,Q309995,1920-02-18T00:00:00Z,1920-09-21T00:00:00Z,Democratic Republican Alliance,
AND,Andorra,head_of_state,Alexandre Millerand,Q274540,1920-09-23T00:00:00Z,1924-06-11T00:00:00Z,French Section of the Workers' International,
AND,Andorra,head_of_state,Gaston Doumergue,Q296064,1924-06-13T00:00:00Z,1931-06-13T00:00:00Z,Radical Party,
AND,Andorra,head_of_state,Paul Doumer,Q12680,1931-06-13T00:00:00Z,1932-05-07T00:00:00Z,Radical Party,
AND,Andorra,head_of_state,Albert Lebrun,Q158749,1932-05-10T00:00:00Z,1940-07-11T00:00:00Z,Democratic Republican Alliance,
AND,Andorra,head_of_state,Ricard Fornesa i Puigdemasa,Q3430238,1940-02-02T00:00:00Z,1943-04-15T00:00:00Z,,
AND,Andorra,head_of_state,Q5721,Q5721,1940-07-11T00:00:00Z,1944-08-20T00:00:00Z,,
AND,Andorra,head_of_state,Ramon Iglésias i Navarri,Q879315,1942-12-29T00:00:00Z,1969-04-29T00:00:00Z,,
AND,Andorra,head_of_state,Charles de Gaulle,Q2042,1944-08-20T00:00:00Z,1946-01-20T00:00:00Z,Union of Democrats for the Republic,
AND,Andorra,head_of_state,Félix Gouin,Q381187,1946-01-26T00:00:00Z,1946-06-24T00:00:00Z,French Section of the Workers' International,
AND,Andorra,head_of_state,Georges Bidault,Q312026,1946-06-24T00:00:00Z,1947-01-01T00:00:00Z,Frente Nacional,
AND,Andorra,head_of_state,Vincent Auriol,Q158772,1947-01-16T00:00:00Z,1954-01-16T00:00:00Z,French Section of the Workers' International,
AND,Andorra,head_of_state,René Coty,Q158768,1954-01-16T00:00:00Z,1959-01-08T00:00:00Z,National Centre of Independents and Peasants,
AND,Andorra,head_of_state,Charles de Gaulle,Q2042,1959-01-08T00:00:00Z,1969-04-28T00:00:00Z,Union of Democrats for the Republic,
AND,Andorra,head_of_state,Alain Poher,Q12950,1969-04-28T00:00:00Z,1969-06-20T00:00:00Z,Union for French Democracy,
AND,Andorra,head_of_state,Ramón Malla Call,Q944649,1969-04-29T00:00:00Z,1971-01-31T00:00:00Z,,
AND,Andorra,head_of_state,Georges Pompidou,Q2185,1969-06-20T00:00:00Z,1974-04-02T00:00:00Z,Union of Democrats for the Republic,
AND,Andorra,head_of_state,Joan Martí i Alanis,Q684487,1971-01-31T00:00:00Z,2003-05-12T00:00:00Z,,
AND,Andorra,head_of_state,Alain Poher,Q12950,1974-04-03T00:00:00Z,1974-05-27T00:00:00Z,Union for French Democracy,
AND,Andorra,head_of_state,Valéry Giscard d'Estaing,Q2124,1974-05-27T00:00:00Z,1981-05-21T00:00:00Z,Union for French Democracy,
AND,Andorra,head_of_state,François Mitterrand,Q2038,1981-05-21T00:00:00Z,1995-05-17T00:00:00Z,Socialist Party,
AND,Andorra,head_of_state,Jacques Chirac,Q2105,1995-05-17T00:00:00Z,2007-05-16T00:00:00Z,Union for a Popular Movement,
AND,Andorra,head_of_state,Joan Enric Vives i Sicília,Q57473,2003-05-12T00:00:00Z,2025-05-31T00:00:00Z,,
AND,Andorra,head_of_state,Nicolas Sarkozy,Q329,2007-01-01T00:00:00Z,2012-01-01T00:00:00Z,Union for a Popular Movement,
AND,Andorra,head_of_state,François Hollande,Q157,2012-05-15T00:00:00Z,2017-05-14T00:00:00Z,Socialist Party,
AND,Andorra,head_of_state,Emmanuel Macron,Q3052772,2017-05-14T00:00:00Z,,Ind.,
AND,Andorra,head_of_state,Josep-Lluís Serrano Pentinat,Q93244592,2025-05-31T00:00:00Z,,,
ARE,Emirados Árabes Unidos,head_of_government,Mohammed bin Rashid Al Maktoum,Q57655,,,,
ARE,Emirados Árabes Unidos,head_of_government,Rashid bin Saeed Al Maktoum,Q733312,1979-04-25T00:00:00Z,1990-10-07T00:00:00Z,,
ARE,Emirados Árabes Unidos,head_of_government,Maktoum bin Rashid Al Maktoum,Q215477,1990-10-07T00:00:00Z,2006-01-04T00:00:00Z,,
ARE,Emirados Árabes Unidos,head_of_government,Mohammed bin Rashid Al Maktoum,Q57655,2006-02-11T00:00:00Z,,,
ARE,Emirados Árabes Unidos,head_of_state,Zayed bin Sultan Al Nahayan,Q167846,1971-12-02T00:00:00Z,2004-11-02T00:00:00Z,,
ARE,Emirados Árabes Unidos,head_of_state,Khalifa bin Zayid Al Nahyan,Q1059948,2004-11-03T00:00:00Z,2022-05-13T00:00:00Z,,
ARE,Emirados Árabes Unidos,head_of_state,Maomé bin Zayed Al Nahyan,Q1951896,2022-05-14T00:00:00Z,,,
ARE,Emirados Árabes Unidos,head_of_state,Maktoum bin Rashid Al Maktoum,Q215477,2004-11-02T00:00:00Z,2004-11-03T00:00:00Z,,
ARG,Argentina,head_of_government,Javier Milei,Q52395487,2023-12-10T00:00:00Z,,Avanza Libertad,
ARG,Argentina,head_of_government,Bernardino Rivadavia,Q188891,1826-02-08T00:00:00Z,1827-06-27T00:00:00Z,Unitarian Party,
ARG,Argentina,head_of_government,Vicente López y Planes,Q441072,1827-07-07T00:00:00Z,1827-08-17T00:00:00Z,Unitarian Party,
ARG,Argentina,head_of_government,Justo José de Urquiza,Q336247,1854-03-05T00:00:00Z,1860-03-04T00:00:00Z,Federalist Party,
ARG,Argentina,head_of_government,Santiago Derqui,Q463425,1860-03-05T00:00:00Z,1861-11-04T00:00:00Z,Federalist Party,
ARG,Argentina,head_of_government,Bartolomé Mitre,Q314362,1862-10-12T00:00:00Z,1868-10-12T00:00:00Z,Unitarian Party,
ARG,Argentina,head_of_government,Domingo Faustino Sarmiento,Q254041,1868-10-12T00:00:00Z,1874-10-12T00:00:00Z,Unitarian Party,
ARG,Argentina,head_of_government,Nicolás Avellaneda,Q441371,1875-10-12T00:00:00Z,1880-10-12T00:00:00Z,,
ARG,Argentina,head_of_government,Julio Argentino Roca,Q356659,1880-10-12T00:00:00Z,1886-10-12T00:00:00Z,National Autonomist Party,
ARG,Argentina,head_of_government,Miguel Juárez Celman,Q438892,1886-10-12T00:00:00Z,1890-08-06T00:00:00Z,National Autonomist Party,
ARG,Argentina,head_of_government,Carlos Pellegrini,Q270446,1890-08-06T00:00:00Z,1892-10-12T00:00:00Z,National Autonomist Party,
ARG,Argentina,head_of_government,Luis Sáenz Peña,Q455709,1892-10-12T00:00:00Z,1895-01-23T00:00:00Z,National Autonomist Party,renúncia
ARG,Argentina,head_of_government,José Evaristo Uriburu,Q270348,1895-01-23T00:00:00Z,1898-10-12T00:00:00Z,National Autonomist Party,
ARG,Argentina,head_of_government,Julio Argentino Roca,Q356659,1898-10-12T00:00:00Z,1904-10-12T00:00:00Z,National Autonomist Party,
ARG,Argentina,head_of_government,Manuel Quintana,Q2271483,1904-10-12T00:00:00Z,1906-03-12T00:00:00Z,National Civic Union,
ARG,Argentina,head_of_government,José Figueroa Alcorta,Q442729,1906-03-12T00:00:00Z,1910-10-12T00:00:00Z,National Autonomist Party,
ARG,Argentina,head_of_government,Roque Sáenz Peña,Q383015,1910-10-12T00:00:00Z,1914-08-09T00:00:00Z,National Autonomist Party,
ARG,Argentina,head_of_government,Victorino de la Plaza,Q599235,1914-08-09T00:00:00Z,1916-10-12T00:00:00Z,National Autonomist Party,
ARG,Argentina,head_of_government,Hipólito Yrigoyen,Q297134,1916-10-12T00:00:00Z,1922-10-12T00:00:00Z,Radical Civic Union,
ARG,Argentina,head_of_government,Marcelo Torcuato de Alvear,Q363586,1922-10-12T00:00:00Z,1928-10-12T00:00:00Z,Radical Civic Union,
ARG,Argentina,head_of_government,Hipólito Yrigoyen,Q297134,1928-10-12T00:00:00Z,1930-09-06T00:00:00Z,Radical Civic Union,
ARG,Argentina,head_of_government,José Félix Uriburu,Q363555,1930-09-06T00:00:00Z,1932-02-19T00:00:00Z,Nationalist Liberation Alliance,
ARG,Argentina,head_of_government,Agustín Pedro Justo,Q365352,1932-02-20T00:00:00Z,1938-02-20T00:00:00Z,Radical Civic Union,
ARG,Argentina,head_of_government,Roberto Ortiz,Q365369,1938-02-20T00:00:00Z,1942-06-26T00:00:00Z,Radical Civic Union,
ARG,Argentina,head_of_government,Ramón S. Castillo,Q188985,1942-06-27T00:00:00Z,1943-06-04T00:00:00Z,Democratic Party (Argentina),
ARG,Argentina,head_of_government,Arturo Rawson,Q1991688,1943-06-04T00:00:00Z,1943-06-07T00:00:00Z,,
ARG,Argentina,head_of_government,Pedro Pablo Ramírez,Q365314,1943-06-07T00:00:00Z,1944-02-23T00:00:00Z,Ind.,
ARG,Argentina,head_of_government,Edelmiro Julián Farrell,Q356699,1944-02-24T00:00:00Z,1946-06-03T00:00:00Z,Ind.,
ARG,Argentina,head_of_government,Juan Domingo Perón,Q93330,1946-06-04T00:00:00Z,1955-09-21T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_government,José Domingo Molina Gómez,Q739234,1955-09-21T00:00:00Z,1955-09-23T00:00:00Z,,
ARG,Argentina,head_of_government,Pedro Eugenio Aramburu,Q188974,1955-11-13T00:00:00Z,1958-05-01T00:00:00Z,Union of the Argentine People,
ARG,Argentina,head_of_government,Arturo Frondizi,Q346658,1958-05-01T00:00:00Z,1962-03-29T00:00:00Z,Radical Civic Union,
ARG,Argentina,head_of_government,José María Guido,Q470971,1962-03-29T00:00:00Z,1963-10-12T00:00:00Z,Radical Civic Union,
ARG,Argentina,head_of_government,Arturo Umberto Illia,Q270368,1963-10-12T00:00:00Z,1966-06-28T00:00:00Z,Radical Civic Union,
ARG,Argentina,head_of_government,Juan Carlos Onganía,Q365326,1966-06-29T00:00:00Z,1970-06-08T00:00:00Z,Ind.,
ARG,Argentina,head_of_government,Roberto Marcelo Levingston,Q380980,1970-06-18T00:00:00Z,1971-03-21T00:00:00Z,Ind.,
ARG,Argentina,head_of_government,Alejandro Agustín Lanusse,Q345487,1971-03-22T00:00:00Z,1973-05-24T00:00:00Z,Ind.,
ARG,Argentina,head_of_government,Héctor José Cámpora,Q356751,1973-05-25T00:00:00Z,1973-07-13T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_government,Raúl Alberto Lastiri,Q349261,1973-07-13T00:00:00Z,1973-10-11T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_government,Juan Domingo Perón,Q93330,1973-10-12T00:00:00Z,1974-07-01T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_government,Jorge Rafael Videla,Q75853,1976-03-29T00:00:00Z,1981-03-29T00:00:00Z,military party,
ARG,Argentina,head_of_government,Roberto Eduardo Viola,Q313996,1981-03-29T00:00:00Z,1981-12-11T00:00:00Z,Ind.,
ARG,Argentina,head_of_government,Horacio Liendo,Q5901921,1981-11-21T00:00:00Z,1981-12-11T00:00:00Z,,
ARG,Argentina,head_of_government,Carlos Alberto Lacoste,Q365345,1981-12-11T00:00:00Z,1981-12-22T00:00:00Z,Ind.,
ARG,Argentina,head_of_government,Leopoldo Galtieri,Q124993,1981-12-22T00:00:00Z,1982-06-18T00:00:00Z,Ind.,
ARG,Argentina,head_of_government,Alfredo Oscar Saint-Jean,Q381403,1982-06-18T00:00:00Z,1982-07-01T00:00:00Z,Ind.,
ARG,Argentina,head_of_government,Reynaldo Bignone,Q298430,1982-07-01T00:00:00Z,1983-12-10T00:00:00Z,Ind.,
ARG,Argentina,head_of_government,Raúl Alfonsín,Q193062,1983-12-10T00:00:00Z,1989-07-08T00:00:00Z,Radical Civic Union,
ARG,Argentina,head_of_government,Carlos Saúl Menem,Q185107,1989-07-08T00:00:00Z,1999-12-10T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_government,Fernando de la Rúa,Q295007,1999-12-10T00:00:00Z,2001-12-21T00:00:00Z,Radical Civic Union,renúncia
ARG,Argentina,head_of_government,Ramón Puerta,Q357257,2001-12-21T00:00:00Z,2001-12-23T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_government,Adolfo Rodríguez Saá,Q312358,2001-12-23T00:00:00Z,2001-12-30T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_government,Eduardo Camaño,Q336226,2001-12-31T00:00:00Z,2002-01-02T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_government,Eduardo Alberto Duhalde,Q294578,2002-01-02T00:00:00Z,2003-05-25T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_government,Néstor Kirchner,Q170899,2003-05-25T00:00:00Z,2007-12-10T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_government,Cristina Kirchner,Q40649,2007-12-10T00:00:00Z,2015-12-09T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_government,Mauricio Macri,Q561837,2015-12-10T00:00:00Z,2019-12-10T00:00:00Z,Commitment to Change,
ARG,Argentina,head_of_government,Alberto Fernández,Q2642828,2019-12-10T00:00:00Z,2023-12-10T00:00:00Z,Renewal Front,
ARG,Argentina,head_of_state,Javier Milei,Q52395487,2023-12-10T00:00:00Z,,Avanza Libertad,
ARG,Argentina,head_of_state,Bernardino Rivadavia,Q188891,1826-02-08T00:00:00Z,1827-06-27T00:00:00Z,Unitarian Party,
ARG,Argentina,head_of_state,Vicente López y Planes,Q441072,1827-07-07T00:00:00Z,1827-08-17T00:00:00Z,Unitarian Party,
ARG,Argentina,head_of_state,Justo José de Urquiza,Q336247,1854-03-05T00:00:00Z,1860-03-04T00:00:00Z,Federalist Party,
ARG,Argentina,head_of_state,Santiago Derqui,Q463425,1860-03-05T00:00:00Z,1861-11-04T00:00:00Z,Federalist Party,
ARG,Argentina,head_of_state,Bartolomé Mitre,Q314362,1862-10-12T00:00:00Z,1868-10-12T00:00:00Z,Colorado Party,
ARG,Argentina,head_of_state,Domingo Faustino Sarmiento,Q254041,1868-10-12T00:00:00Z,1874-10-12T00:00:00Z,Unitarian Party,
ARG,Argentina,head_of_state,Nicolás Avellaneda,Q441371,1875-10-12T00:00:00Z,1880-10-12T00:00:00Z,,
ARG,Argentina,head_of_state,Julio Argentino Roca,Q356659,1880-10-12T00:00:00Z,1886-10-12T00:00:00Z,National Autonomist Party,
ARG,Argentina,head_of_state,Miguel Juárez Celman,Q438892,1886-10-12T00:00:00Z,1890-08-06T00:00:00Z,National Autonomist Party,
ARG,Argentina,head_of_state,Carlos Pellegrini,Q270446,1890-08-06T00:00:00Z,1892-10-12T00:00:00Z,National Autonomist Party,
ARG,Argentina,head_of_state,Luis Sáenz Peña,Q455709,1892-10-12T00:00:00Z,1895-01-23T00:00:00Z,National Autonomist Party,renúncia
ARG,Argentina,head_of_state,José Evaristo Uriburu,Q270348,1895-01-23T00:00:00Z,1898-10-12T00:00:00Z,National Autonomist Party,
ARG,Argentina,head_of_state,Julio Argentino Roca,Q356659,1898-10-12T00:00:00Z,1904-10-12T00:00:00Z,National Autonomist Party,
ARG,Argentina,head_of_state,Manuel Quintana,Q2271483,1904-10-12T00:00:00Z,1906-03-12T00:00:00Z,National Civic Union,
ARG,Argentina,head_of_state,José Figueroa Alcorta,Q442729,1906-03-12T00:00:00Z,1910-10-12T00:00:00Z,National Autonomist Party,
ARG,Argentina,head_of_state,Roque Sáenz Peña,Q383015,1910-10-12T00:00:00Z,1914-08-09T00:00:00Z,National Autonomist Party,
ARG,Argentina,head_of_state,Victorino de la Plaza,Q599235,1914-08-09T00:00:00Z,1916-10-12T00:00:00Z,National Autonomist Party,
ARG,Argentina,head_of_state,Hipólito Yrigoyen,Q297134,1916-10-12T00:00:00Z,1922-10-12T00:00:00Z,Radical Civic Union,
ARG,Argentina,head_of_state,Marcelo Torcuato de Alvear,Q363586,1922-10-12T00:00:00Z,1928-10-12T00:00:00Z,Radical Civic Union,
ARG,Argentina,head_of_state,Hipólito Yrigoyen,Q297134,1928-10-12T00:00:00Z,1930-09-06T00:00:00Z,Radical Civic Union,
ARG,Argentina,head_of_state,José Félix Uriburu,Q363555,1930-09-06T00:00:00Z,1932-02-19T00:00:00Z,Nationalist Liberation Alliance,
ARG,Argentina,head_of_state,Agustín Pedro Justo,Q365352,1932-02-20T00:00:00Z,1938-02-20T00:00:00Z,Radical Civic Union,
ARG,Argentina,head_of_state,Roberto Ortiz,Q365369,1938-02-20T00:00:00Z,1942-06-26T00:00:00Z,Radical Civic Union,
ARG,Argentina,head_of_state,Ramón S. Castillo,Q188985,1942-06-27T00:00:00Z,1943-06-04T00:00:00Z,Democratic Party (Argentina),
ARG,Argentina,head_of_state,Arturo Rawson,Q1991688,1943-06-04T00:00:00Z,1943-06-07T00:00:00Z,,
ARG,Argentina,head_of_state,Pedro Pablo Ramírez,Q365314,1943-06-07T00:00:00Z,1944-02-23T00:00:00Z,Ind.,
ARG,Argentina,head_of_state,Edelmiro Julián Farrell,Q356699,1944-02-24T00:00:00Z,1946-06-03T00:00:00Z,Ind.,
ARG,Argentina,head_of_state,Juan Domingo Perón,Q93330,1946-06-04T00:00:00Z,1955-09-21T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_state,José Domingo Molina Gómez,Q739234,1955-09-21T00:00:00Z,1955-09-23T00:00:00Z,,
ARG,Argentina,head_of_state,Pedro Eugenio Aramburu,Q188974,1955-11-13T00:00:00Z,1958-05-01T00:00:00Z,Union of the Argentine People,
ARG,Argentina,head_of_state,Arturo Frondizi,Q346658,1958-05-01T00:00:00Z,1962-03-29T00:00:00Z,Radical Civic Union,
ARG,Argentina,head_of_state,José María Guido,Q470971,1962-03-29T00:00:00Z,1963-10-12T00:00:00Z,Radical Civic Union,
ARG,Argentina,head_of_state,Arturo Umberto Illia,Q270368,1963-10-12T00:00:00Z,1966-06-28T00:00:00Z,Radical Civic Union,
ARG,Argentina,head_of_state,Juan Carlos Onganía,Q365326,1966-06-29T00:00:00Z,1970-06-08T00:00:00Z,Ind.,
ARG,Argentina,head_of_state,Roberto Marcelo Levingston,Q380980,1970-06-18T00:00:00Z,1971-03-21T00:00:00Z,Ind.,
ARG,Argentina,head_of_state,Alejandro Agustín Lanusse,Q345487,1971-03-22T00:00:00Z,1973-05-24T00:00:00Z,Ind.,
ARG,Argentina,head_of_state,Héctor José Cámpora,Q356751,1973-05-25T00:00:00Z,1973-07-13T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_state,Raúl Alberto Lastiri,Q349261,1973-07-13T00:00:00Z,1973-10-11T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_state,Juan Domingo Perón,Q93330,1973-10-12T00:00:00Z,1974-07-01T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_state,Jorge Rafael Videla,Q75853,1976-03-29T00:00:00Z,1981-03-29T00:00:00Z,military party,
ARG,Argentina,head_of_state,Roberto Eduardo Viola,Q313996,1981-03-29T00:00:00Z,1981-12-11T00:00:00Z,Ind.,
ARG,Argentina,head_of_state,Horacio Liendo,Q5901921,1981-11-21T00:00:00Z,1981-12-11T00:00:00Z,,
ARG,Argentina,head_of_state,Carlos Alberto Lacoste,Q365345,1981-12-11T00:00:00Z,1981-12-22T00:00:00Z,Ind.,
ARG,Argentina,head_of_state,Leopoldo Galtieri,Q124993,1981-12-22T00:00:00Z,1982-06-18T00:00:00Z,Ind.,
ARG,Argentina,head_of_state,Alfredo Oscar Saint-Jean,Q381403,1982-06-18T00:00:00Z,1982-07-01T00:00:00Z,Ind.,
ARG,Argentina,head_of_state,Reynaldo Bignone,Q298430,1982-07-01T00:00:00Z,1983-12-10T00:00:00Z,Ind.,
ARG,Argentina,head_of_state,Raúl Alfonsín,Q193062,1983-12-10T00:00:00Z,1989-07-08T00:00:00Z,Radical Civic Union,
ARG,Argentina,head_of_state,Carlos Saúl Menem,Q185107,1989-07-08T00:00:00Z,1999-12-10T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_state,Fernando de la Rúa,Q295007,1999-12-10T00:00:00Z,2001-12-21T00:00:00Z,Radical Civic Union,renúncia
ARG,Argentina,head_of_state,Ramón Puerta,Q357257,2001-12-21T00:00:00Z,2001-12-23T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_state,Adolfo Rodríguez Saá,Q312358,2001-12-23T00:00:00Z,2001-12-30T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_state,Eduardo Camaño,Q336226,2001-12-31T00:00:00Z,2002-01-02T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_state,Eduardo Alberto Duhalde,Q294578,2002-01-02T00:00:00Z,2003-05-25T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_state,Néstor Kirchner,Q170899,2003-05-25T00:00:00Z,2007-12-10T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_state,Cristina Kirchner,Q40649,2007-12-10T00:00:00Z,2015-12-09T00:00:00Z,Justicialist Party,
ARG,Argentina,head_of_state,Mauricio Macri,Q561837,2015-12-10T00:00:00Z,2019-12-10T00:00:00Z,Republican Proposal,
ARG,Argentina,head_of_state,Alberto Fernández,Q2642828,2019-12-10T00:00:00Z,2023-12-10T00:00:00Z,Justicialist Party,
ARM,Armênia,head_of_government,Nikol Pashinyan,Q7035479,2018-05-08T00:00:00Z,,My Step Alliance,
ARM,Armênia,head_of_government,Aleksandr Myasnikyan,Q1390561,,,Communist Party of the Soviet Union,
ARM,Armênia,head_of_government,Sargis Lukashin,Q4268773,,,Communist Party of the Soviet Union,
ARM,Armênia,head_of_government,Andranik Margaryan,Q215782,,,Republican Party of Armenia,
ARM,Armênia,head_of_government,Vazgen Sargsyan,Q279396,,,Republican Party of Armenia,
ARM,Armênia,head_of_government,Sahak Ter-Gabrielyan,Q4455390,,,Communist Party of Armenian Soviet Socialist Republic,
ARM,Armênia,head_of_government,Robert Kocharian,Q613051,,,,
ARM,Armênia,head_of_government,Gagik Harutyunyan,Q1381990,,,,
ARM,Armênia,head_of_government,Hovhannes Katchaznouni,Q738598,1918-06-06T00:00:00Z,1919-08-07T00:00:00Z,Armenian Revolutionary Federation,
ARM,Armênia,head_of_government,Alexander Khatisian,Q2082837,1919-05-28T00:00:00Z,1920-05-05T00:00:00Z,Armenian Revolutionary Federation,
ARM,Armênia,head_of_government,Hamo Ohanjanyan,Q10973369,1920-05-05T00:00:00Z,1920-11-23T00:00:00Z,Armenian Revolutionary Federation,
ARM,Armênia,head_of_government,Simon Vratsian,Q2038853,1920-11-23T00:00:00Z,1920-12-02T00:00:00Z,Armenian Revolutionary Federation,
ARM,Armênia,head_of_government,Sargis Hаmbardzumyan,Q16398874,1925-02-01T00:00:00Z,1928-01-30T00:00:00Z,Communist Party of the Soviet Union,
ARM,Armênia,head_of_government,Abraham Guloyan,Q16364745,1935-02-01T00:00:00Z,1937-01-30T00:00:00Z,Communist Party of the Soviet Union,
ARM,Armênia,head_of_government,Sargis Hаmbardzumyan,Q16398874,1937-03-01T00:00:00Z,1937-05-01T00:00:00Z,Communist Party of the Soviet Union,
ARM,Armênia,head_of_government,Vazgen Manukyan,Q2389099,1990-08-23T00:00:00Z,1991-09-26T00:00:00Z,National Democratic Union,
ARM,Armênia,head_of_government,Khosrov Harutyunyan,Q1975237,1992-07-30T00:00:00Z,1993-02-02T00:00:00Z,Republican Party of Armenia,
ARM,Armênia,head_of_government,Hrant Bagratyan,Q1975243,1993-02-02T00:00:00Z,1996-11-04T00:00:00Z,Pan-Armenian National Movement,
ARM,Armênia,head_of_government,Armen Sarkissian,Q93153,1996-11-04T00:00:00Z,1997-03-20T00:00:00Z,Ind.,
ARM,Armênia,head_of_government,Robert Kocharian,Q613051,1997-03-20T00:00:00Z,1998-04-10T00:00:00Z,,
