conflict_qid;conflict_label;checked_via
Q112896728;witchcraft investigation of Thomas Ego;both
Q112896731;witchcraft investigation of Katherine McFerries;both
Q112896755;witchcraft investigation of Helene Makkie;both
Q112896737;witchcraft investigation of Ellen Gray;both
Q112896710;witchcraft investigation of Christian Reid;both
Q112896742;witchcraft investigation of Issobell Oige;both
Q112896738;witchcraft investigation of Agnes Wobster;both
Q112896724;witchcraft investigation of Jonat Davidsone;both
Q112896733;witchcraft investigation of Issobel Forbes;both
Q112896725;witchcraft investigation of Margrat Og;both
Q112896684;witchcraft investigation of Jannet Smithe;both
Q112895704;the witchcraft investigation of Janet Wallace;both
Q112896735;witchcraft investigation of Isobell Strauthaquhin;both
Q112896740;witchcraft investigation of Jonat Lucas;both
Q112896682;witchcraft investigation of Jannet Guisett;both
Q112896704;witchcraft investigation of Marioun Wod;both
Q112896715;witchcraft investigation of Helene Frasser;both
Q112896695;witchcraft investigation of Issobell Robie;both
Q112896751;witchcraft investigation of Meriorie Mutche;both
Q112896713;witchcraft investigation of Katherine Gerard;both
Q112896686;witchcraft investigation of Margrat Scherar;both
Q320404;Aliança das Oito Nações;both
Q65051118;Guerra bacteriológica de Nomonhan;both
Q117980734;Missile strike on Uman;both
Q112942513;witchcraft investigation of Issobell Burnie;both
Q112942501;witchcraft investigation of David Roy;both
Q112942531;witchcraft investigation of Katherine Casse;both
Q112942491;witchcraft investigation of Katherine Knox;both
Q112942523;witchcraft investigation of Adam Poluck;both
Q112942495;witchcraft investigation of Bessie Innes;both
Q112942522;witchcraft investigation of Jonnet Hislop;both
Q112942528;witchcraft investigation of John Scot;both
Q112942533;witchcraft investigation of Margaret Stevensoun;both
Q112942496;witchcraft investigation of Margaret Ros;both
Q112942497;witchcraft investigation of Margaret Mowat;both
Q112942529;witchcraft investigation of Margaret Hart;both
Q112942481;witchcraft investigation of Elizabeth Jamesone;both
Q112942494;witchcraft investigation of Margaret Suthirlan;both
Q112942492;witchcraft investigation of Cristiane Wilsoune;both
Q112942502;witchcraft investigation of Margaret Kent;both
Q112969824;witchcraft investigation of Margaret Allan;both
Q112969893;witchcraft investigation of James Campbell;both
Q112969925;witchcraft investigation of Margaret Hall;both
Q112969844;witchcraft investigation of Isobel Thomesoun;both
Q112969805;witchcraft investigation of Magdalin Blair;both
Q112972060;witchcraft investigation of Margaret Young;both
Q112969843;witchcraft investigation of Marion Greiff;both
Q112969922;witchcraft investigation of Jonet Crawfurd;both
Q112942457;witchcraft investigation of Helen Neyne Alexander McConnachie;both
Q112942452;witchcraft investigation of Christian Chactach;both
Q112914251;witchcraft investigation of Janet Sym;both
Q112942463;witchcraft investigation of Isabell Forbes;both
Q112942447;witchcraft investigation of Jonet Neyn Thomas McAllan;both
Q112942448;witchcraft investigation of John McNoullar;both
Q112942445;witchcraft investigation of Agnes Ross;both
Q112942467;witchcraft investigation of Marjorie Millar;both
Q112942459;witchcraft investigation of Isabell Unknown;both
Q112942446;witchcraft investigation of Agnes Neynkeard;both
Q112942480;witchcraft investigation of Margaret Donaldsone;both
Q112942461;witchcraft investigation of Katherine Neyne Donald Roy;both
Q112942475;witchcraft investigation of Jonet Barker;both
Q112942453;witchcraft investigation of Moira  Neyne Yrascht;both
Q112942458;witchcraft investigation of Wife of Kna Donald McConill Leir;both
Q112942473;witchcraft investigation of Margaret Nicolsone;both
Q112942465;witchcraft investigation of Keanoch Owir;both
Q112942466;witchcraft investigation of Jonet Neyne William McClachan;both
Q112942449;witchcraft investigation of Jonet Moir;both
Q112942455;witchcraft investigation of Margaret Neyn Gavin;both
Q112914230;witchcraft investigation of Issobell Alexander;both
Q112942479;witchcraft investigation of Andro Tailyeor;both
Q112942451;witchcraft investigation of Christian Neyn Andoy McGevin;both
Q112914234;witchcraft investigation of Jonet Bennet;both
Q112942456;witchcraft investigation of Margaret Neyne Velene;both
Q112914248;witchcraft investigation of Marione Corsan;both
Q112942462;witchcraft investigation of Mariam Neyne Unknown;both
Q112942450;witchcraft investigation of Margaret Bawden;both
Q112942460;witchcraft investigation of Alexander McKessak;both
Q112969802;witchcraft investigation of John Dixson;both
Q112969793;witchcraft investigation of Margaret Allane;both
Q112969752;witchcraft investigation of Marjorie Aytone;both
Q112969789;witchcraft investigation of Malie Scot;both
Q112969788;witchcraft investigation of Bessie Dagleishe;both
Q112969741;witchcraft investigation of Margaret Bryson;both
Q112969777;witchcraft investigation of Thomas Watson;both
Q112969774;witchcraft investigation of Jonet Schitlingtoun;both
Q112969786;witchcraft investigation of Alexander Baillie;both
Q112969791;witchcraft investigation of Helene Scot;both
Q112969745;witchcraft investigation of Jonnet Gibesone;both
Q112969743;witchcraft investigation of Agnes Roy;both
Q112969790;witchcraft investigation of Helen Beatie;both
Q112969776;witchcraft investigation of Patrick Murray;both
Q112969735;witchcraft investigation of Elspett Blackie;both
Q112969775;witchcraft investigation of Malie Thorbrand;both
Q6134832;Loja Uprising;both
Q4554402;Peasants' revolt in Palestine;both
Q39079186;Syrian Peasant Revolt;both
Q3380689;Telangana Rebellion;both
Q112896758;witchcraft investigation of Gilbert Fidlar;both
Q112896760;witchcraft investigation of Jonat Leisk;both
Q59849785;Soviet Jewry Freedom Island;both
Q113913613;Greta Thunberg's climate school strike, 16 August 2019;both
Q113914068;Greta Thunberg's climate school strike, 23 August 2019;both
Q553157;Campanha Romena;both
Q99624741;Global Day of Climate Action;both
Q29098445;Diesel emissions scandal;both
Q11357035;三菱召回隱瞞;both
Q113006064;Uber Files;both
Q113493417;Hino diesel engine scandal;both
Q38826884;Tariff Customs War between Romania and Austria-Hungary;both
Q2912306;Guerras dos Diádocos;both
Q5804058;Sidi Driss landing;both
Q5804054;Larache landing;both
Q60850997;Latoshinka assault;both
Q113411758;Landing at Cape Domesnes;both
Q84239698;Hego Euskal Herria general strike of January 2020;both
Q23498601;War of the Antiochene Succession;both
Q130397102;War of the Messin Succession;both
Q16640422;War of the Montferrat Succession;both
Q3778689;War of Succession to the Patriarchate of Aquileia;both
Q11692411;Ethnic cleansing in the Lviv, Tarnopol and Stanisławów voivodeships;both
Q3288108;Genocídio na Bósnia;both
Q18482565;Catástrofe demográfica;both
Q2916113;Genocídio em Bangladesh em 1971;both
Q1818072;Maersk Alabama hijacking;both
Q695020;Massacres de Poloneses na Volínia e Galícia oriental;both
Q4481401;Fastov massacre;both
Q258081;Bloqueio Continental;both
Q3859622;Luta intergênere;both
Q24525615;1877 Louisville Grays scandal;both
Q96655771;Wirecard scandal;both
Q16994734;Hamilton–Reynolds affair;both
Q10854858;TBS video problem;both
Q73288361;2007 South Korea oil spill;both
Q5413838;Eurostat scandal;both
Q40949;Guerra da Independência dos Estados Unidos;both
Q3778681;Italian Liberation War;both
Q182062;Guerra de independência da Grécia;both
Q3082702;Guerra de Independência do Brasil;both
Q3778687;Guerra de Independência da Romênia;both
Q3815421;Guerra da Restauração;both
Q123235749;Ainu unrest in the Kuriles;both
Q276172;êxodo judaico dos países árabes;both
Q95308630;Luna tree sitting;both
Q125537605;Operation Progress;both
Q28498721;Regensburger Parteispendenaffäre;both
Q51050074;Escândalo de dados Facebook–Cambridge Analytica;both
Q50295674;Ben Carson office furnishing scandal;both
Q11638143;Kiyomi Tsujimoto scandal;both
Q55078327;Bremer BAMF-Affäre;both
Q125186941;Marrocosgate;both
Q2825773;Dumas affair;both
Q3305554;Guerra civil bizantina de 1373-1379;both
Q16010103;Cahuzac scandal;both
Q136312965;Angela Rayner tax scandal;both
Q108570230;Sack of Vieste;both
Q124853966;Sack of Bastia;both
Q97517620;Rozzhaliv raid;both
Q107027845;Blockade of Cebu;both
Q111208948;Sack of Madeira;both
Q125895627;1637 Bastion de France raid;both
Q472398;Operation Sharp Guard;both
Q134503434;Blockade of Porto Novo;both
Q124818645;Sack of Ischia;both
Q28677531;Bloqueio brasileiro a Buenos Aires;both
Q124413528;Sack of Valldemosa;both
Q108551106;Sack of Lipari;both
Q23018845;Blockade of Western Cuba;both
Q118946385;Blockade of Genoa;both
Q124258443;Sack of Santanyí;both
Q124413534;Sack of Andratx;both
Q30938371;Bloqueio Brasileiro da Prata;both
Q124357855;Raid on Ceriale and Borghetto;both
Q3883977;Operazione Leonte;both
Q125479698;Danish rescue mission to Pipli;both
Q7096737;Operation Allied Harbor;both
Q33933;Operação Entebbe;both
Q3354737;Operation Joint Guardian;both
Q12525579;Missão Multidimensional Integrada das Nações Unidas para Estabilização do Mali;both
Q699036;Organização de Supervisão de Trégua das Nações Unidas;both
Q4095999;Brotherhood in Arms (teachings, 1980);both
Q892523;Mad Minute;both
Q987370;ELITE;both
Q1640453;Exercise Reforger;both
Q387359;Red Flag exercise;both
Q15264166;Operação Mascote;both
Q136275717;Operação Sentinela Oriental;both
Q28136798;Reduction of Lagos;both
Q122909106;Exercise Spartan;both
Q41131065;RIMPAC 2014;both
Q41132492;RIMPAC 2008;both
Q41125361;RIMPAC 2016;both
Q41132162;RIMPAC 2010;both
Q41131735;RIMPAC 2012;both
Q45390638;Exercise Cooperation Spirit 2011;both
Q45389964;Exercise Phoenix Spirit 2013;both
Q45388821;Exercise Cooperation Spirit 2017;both
Q45386945;Exercise Cooperation Spirit 2016;both
Q45386398;Exercise Cooperation Spirit 2015;both
Q45385550;Exercise Lightning Focus 2017;both
Q45390541;Exercise Cooperation Spirit 2012;both
Q45387186;Exercise Cooperation Spirit 2014;both
Q41120915;Exercise Croix du Sud 2012;both
Q41119473;Exercise Croix du Sud 2014;both
Q41121238;Exercise Croix du Sud 2004;both
Q41120421;Exercise Croix du Sud 2016;both
Q322260;Able Archer 83;both
Q113680368;33rd Naval Group of the Islamic Republic of Iran Navy;both
Q109628410;POLARIS exercise;both
Q112973743;Maritime Security Belt 2019;both
Q110961972;Union Resolve 2022;both
Q29325071;Cope North;both
Q38428702;Keen Sword 17;both
Q41121534;Exercise Croix du Sud 2006;both
Q45334204;Exercise Southern Tiger 2005;both
Q104864121;Maritime Security Belt;both
Q45334309;Exercise Southern Tiger 2004;both
Q45333639;Exercise Southern Tiger 2017;both
Q45322783;Exercise Bersama Shield 2014;both
Q45322850;Exercise Bersama Shield 2016;both
Q45311895;Exercise Bersama Lima 2013;both
Q45322750;Exercise Bersama Shield 2013;both
Q45311925;Exercise Bersama Lima 2014;both
Q45322894;Exercise Bersama Shield 2017;both
Q45312128;Exercise Bersama Lima 2016;both
Q105994020;Reforger I;both
Q45322810;Exercise Bersama Shield 2015;both
Q45311857;Exercise Bersama Lima 2011;both
Q45311881;Exercise Bersama Lima 2012;both
Q41124037;Exercise Croix du Sud 2010;both
Q45322684;Exercise Bersama Shield 2012;both
Q104856898;Exercise Saif Sareea;both
Q41123723;Exercise Croix du Sud 2008;both
Q41135847;RIMPAC 2000;both
Q41136308;RIMPAC 1998;both
Q41134835;RIMPAC 2002;both
Q41137083;RIMPAC 1990;both
Q41136487;RIMPAC 1996;both
Q41134113;RIMPAC 2004;both
Q41136824;RIMPAC 1992;both
Q41133142;RIMPAC 2006;both
Q41136647;RIMPAC 1994;both
Q133664556;Exercice La Perouse;both
Q5167856;Cooperation Afloat Readiness and Training;both
Q4194017;Vigilant Eagle-2010;both
Q5420029;Exercise Grand Slam;both
Q12803128;Hawk Strike 2006;both
Q17019553;Operation Caribbe;both
Q7097589;Operation Strikeback;both
Q3293979;Grapple Y;both
Q41118245;Zapad 1999 exercise;both
Q39356102;Exercise Pitch Black 2008;both
Q108415960;Zapad 2021;both
Q41061325;Exercise Talisman Sabre 2017;both
Q39358294;Exercise Pitch Black 2016;both
Q39357656;Exercise Pitch Black 2014;both
Q39359326;Exercise Pitch Black 2002;both
Q39356811;Exercise Pitch Black 2010;both
Q41061297;Exercise Talisman Sabre 2007;both
Q41061320;Exercise Talisman Sabre 2015;both
Q41061309;Exercise Talisman Sabre 2011;both
Q41061291;Exercise Talisman Sabre 2005;both
Q41061301;Exercise Talisman Sabre 2009;both
Q41061314;Exercise Talisman Sabre 2013;both
Q39358887;Exercise Pitch Black 2004;both
Q39357143;Exercise Pitch Black 2012;both
Q31822045;Zapad 2017;both
Q19060799;Zapad 2013;both
Q39355706;Exercise Pitch Black 2006;both
Q25220233;Zapad 2025;both
Q4186381;Zapad 2009;both
Q713768;Japanese occupation of Malaya;both
Q700120;Ocupação da Polónia;both
Q1758518;Japanese occupation of Kiska;both
Q1396781;Operation Epsilon;both
Q922661;Operação El Dorado Canyon;both
Q1337302;Aníbal e os preparativos para o ataque a Roma;both
Q878102;Operação Amanhecer da Odisseia;both
Q1242698;Operation Frantic;both
Q157678;Gladio;both
Q155008;Operação Urano;both
Q155723;Intervenção militar na Iugoslávia em 1999;both
Q117306;opération Foča;both
Q117258;Operation Alba;both
Q117250;Operation Kreševo;both
