iso3,country,city,city_qid,admin,is_capital,population,year
UGA,Uganda,Soroti City,Q133283029,Soroti,0,134199,
UGA,Uganda,Lira,Q1015699,Região Norte,0,116500,
UGA,Uganda,Entebbe,Q211970,Distrito de Wakiso,0,69958,
UKR,Ucrânia,Kiev,Q1899,Ucrânia,1,2952301,
UKR,Ucrânia,Kharkiv City council,Q4496302,Oblast de Kharkiv,0,1449674,
UKR,Ucrânia,Carcóvia,Q42308,Kharkiv Raion,0,1421125,
UKR,Ucrânia,Odesa Urban Hromada,Q105822583,Odesa Raion,0,1017699,
UKR,Ucrânia,Odessa,Q1874,Odesa Urban Hromada,0,1010537,
UKR,Ucrânia,Dnipro urban hromada,Q104682488,Dnipro Raion,0,993220,
UKR,Ucrânia,Dnipro,Q48256,Dnipro Raion,0,968502,
UKR,Ucrânia,Donetsk,Q43070,Donetsk Hromada,0,901645,
UKR,Ucrânia,Lviv urban hromada,Q105061345,Lviv Raion,0,783065,
UKR,Ucrânia,Lviv,Q36036,Lviv urban hromada,0,717273,
UKR,Ucrânia,Kryvyi Rih city council,Q4240826,Oblast de Dnipropetrovsk,0,710412,
UKR,Ucrânia,Zaporíjia,Q157835,Gubernia de Yekaterinoslav,0,710052,
UKR,Ucrânia,Zaporíjia,Q157835,Zaporizhzhia Governorate,0,710052,
UKR,Ucrânia,Zaporíjia,Q157835,Zaporizhzhia city council,0,710052,
UKR,Ucrânia,Zaporíjia,Q157835,Zaporozhye okruga,0,710052,
UKR,Ucrânia,Zaporíjia,Q157835,Zaporizhzhia urban hromada,0,710052,
UKR,Ucrânia,Kryvyi Rih urban hromada,Q104716528,Kryvyi Rih Raion,0,622012,
UKR,Ucrânia,Kryvyi Rih,Q157137,Kryvyi Rih urban hromada,0,603904,
UKR,Ucrânia,Sebastopol,Q7525,República Socialista Federativa Soviética Russa,0,485386,
UKR,Ucrânia,Sebastopol,Q7525,República Socialista Soviética Ucraniana,0,485386,
URY,Uruguai,Montevidéu,Q1335,Department de Montevidéu,1,1302954,
URY,Uruguai,Salto,Q335506,Departamento de Salto,0,124878,
URY,Uruguai,Ciudad de la Costa,Q869403,Departamento de Canelones,0,112449,
URY,Uruguai,Rivera,Q646498,Departamento de Rivera,0,103493,
URY,Uruguai,Municipality of Maldonado,Q6030086,Departamento de Maldonado,0,90593,
URY,Uruguai,Maldonado,Q16258,Municipality of Maldonado,0,86782,
URY,Uruguai,Paysandú,Q309442,Departamento de Paysandú,0,76429,
URY,Uruguai,Las Piedras,Q615470,Departamento de Canelones,0,71268,
URY,Uruguai,Tacuarembó,Q833016,Departamento de Tacuarembó,0,54755,
URY,Uruguai,Mercedes,Q844914,Soriano,0,41974,
URY,Uruguai,Artigas,Q712567,Departmento de Artigas,0,40658,
URY,Uruguai,Minas,Q868205,Lavalleja,0,38446,
URY,Uruguai,San José de Mayo,Q983435,San José,0,36747,
URY,Uruguai,Durazno,Q855645,Departamento de Durazno,0,34368,
URY,Uruguai,Florida,Q842472,Florida,0,33639,
URY,Uruguai,Juan Antonio Artigas,Q808981,Departamento de Canelones,0,31650,
URY,Uruguai,Ciudad del Plata,Q370254,San José,0,31146,
URY,Uruguai,Colônia do Sacramento,Q56064,Colônia,0,26231,
URY,Uruguai,Pando,Q639340,Departamento de Canelones,0,25949,
URY,Uruguai,Treinta y Tres,Q830390,Departamento de Treinta y Tres,0,25477,
UZB,Uzbequistão,Tasquente,Q269,Uzbequistão,1,2956384,
UZB,Uzbequistão,Namangan,Q492552,Namangan,0,626120,
UZB,Uzbequistão,Andijon,Q487656,Andijan,0,547800,
UZB,Uzbequistão,Andijon,Q487656,Canato de Cocande,0,547800,
UZB,Uzbequistão,Andijon,Q487656,Andizhansk Uyezd,0,547800,
UZB,Uzbequistão,Samarcanda,Q5753,Samarcanda,0,546303,
UZB,Uzbequistão,Nukus,Q489898,Caracalpaquistão,0,319583,
UZB,Uzbequistão,Fergana,Q486329,República Socialista Soviética Uzbeque,0,288850,
UZB,Uzbequistão,Fergana,Q486329,Fergana,0,288850,
UZB,Uzbequistão,Fergana,Q486329,Fergana Oblast,0,288850,
UZB,Uzbequistão,Fergana,Q486329,Fergana Okrug,0,288850,
UZB,Uzbequistão,Bucara,Q5764,Bukhara,0,280187,
UZB,Uzbequistão,Qarshi,Q644008,Qashqadaryo,0,274891,
UZB,Uzbequistão,Kokand,Q489890,Fergana,0,252731,
UZB,Uzbequistão,Marguilã,Q261076,Fergana,0,215400,
UZB,Uzbequistão,Jizaque,Q572380,Jizzakh,0,163200,
UZB,Uzbequistão,Chirchiq,Q913406,Tashkent,0,159400,
UZB,Uzbequistão,Urgench,Q472925,Khorazm,0,150000,
UZB,Uzbequistão,Shahrisabz,Q569766,Qashqadaryo,0,142700,
UZB,Uzbequistão,Olmaliq,Q986429,Tashkent,0,141894,
VAT,Cidade do Vaticano,Vaticano,Q237,,0,882,
VCT,São Vicente e Granadinas,Kingstown,Q41474,São Jorge Parish,1,24518,
VCT,São Vicente e Granadinas,Layou,Q2630835,Santo André,0,6339,
VEN,Venezuela,Caracas,Q1533,Libertador,1,2245744,
VEN,Venezuela,Libertador,Q887222,Distrito Capital,0,1943901,
VEN,Venezuela,Maracaibo,Q171632,Zúlia,0,1551539,
VEN,Venezuela,Valencia,Q54880,Carabobo,0,1484430,
VEN,Venezuela,Municipio Maracaibo,Q10324879,Zúlia,0,1459448,
VEN,Venezuela,Maracay,Q333928,Municipio Girardot,0,1102088,
VEN,Venezuela,Barquisimeto,Q4709,Lara,0,1059092,
VEN,Venezuela,Municipio Iribarren,Q2435584,Lara,0,996230,
VEN,Venezuela,Barinas,Q695623,Municipio Barinas,0,873962,
VEN,Venezuela,Municipio Valencia,Q3553547,Carabobo,0,829856,
VEN,Venezuela,Maturín,Q842779,Monagas,0,753254,
VEN,Venezuela,Ciudad Guayana,Q507080,Bolívar,0,751331,
VEN,Venezuela,Municipio Caroní,Q2354199,Bolívar,0,706736,
VEN,Venezuela,Catia La Mar,Q2725457,Vargas,0,661897,
VEN,Venezuela,Municipio Sucre,Q400079,Miranda,0,600351,
VEN,Venezuela,Ciudad Bolívar,Q26906,Bolívar,0,567953,
VEN,Venezuela,Barcelona,Q391221,Municipio Simón Bolívar,0,550122,
VEN,Venezuela,Municipio Maturín,Q3300002,Monagas,0,542259,
VEN,Venezuela,Santa Teresa del Tuy,Q1390081,Municipio Independencia,0,525321,
VEN,Venezuela,Municipio San Francisco,Q2677085,Zúlia,0,446757,
VIR,Ilhas Virgens Americanas,Charlotte Amalie,Q51681,Saint Thomas and Saint John District,1,14477,
VIR,Ilhas Virgens Americanas,Cruz Bay,Q2663801,Saint Thomas and Saint John District,0,2652,
VIR,Ilhas Virgens Americanas,Christiansted,Q994719,Saint Croix,0,1866,
VNM,Vietnã,Cidade de Ho Chi Minh,Q1854,Vietname,0,14002598,
VNM,Vietnã,Hanói,Q1858,Vietname,1,8435650,
VNM,Vietnã,Haiphong,Q72818,Vietname,0,2088020,
VNM,Vietnã,Can Tho,Q216075,Vietname,0,1252350,
VNM,Vietnã,Hue,Q36399,Vietname,0,1236393,
VNM,Vietnã,Q25282,Q25282,Vietname,0,1220190,
VNM,Vietnã,Bien Hoa,Q19316,Dong Nai,0,1104000,
VNM,Vietnã,Thủ Đức,Q32005019,Cidade de Ho Chi Minh,0,1013795,
VNM,Vietnã,Vinh,Q33428,Nghe An,0,490000,
VNM,Vietnã,Da Lat,Q25281,Lam Dong,0,406105,
VNM,Vietnã,Nha Trang,Q19491,Khanh Hoa,0,392279,
VNM,Vietnã,Vũng Tàu,Q21194,Ba Ria-Vung Tau,0,357124,
VNM,Vietnã,Nam Định,Q33682,Nam Dinh,0,352108,
VNM,Vietnã,Buon Ma Thuot,Q33469,Dac Lac,0,340000,
VNM,Vietnã,Cà Mau,Q25262,Cà Mau,0,315270,
VNM,Vietnã,Tuy Hoa,Q35747,Phu Yen,0,242840,
VNM,Vietnã,Sa Đéc City,Q2987563,Dong Thap,0,213610,
VNM,Vietnã,Phan Thiet,Q25315,Binh Thuan,0,205333,
VNM,Vietnã,Dong Hoi,Q1877,Quang Binh,0,160325,
VNM,Vietnã,Châu Đốc,Q373214,An Giang,0,157298,
VUT,Vanuatu,Porto Vila,Q37806,Shefa,1,49034,
VUT,Vanuatu,Norsup,Q11792967,Malakula,0,2998,
WSM,Samoa,Apia,Q36260,Tuamasaga,1,37708,
YEM,Iêmen,Sana,Q2471,Iémen,0,2957000,
YEM,Iêmen,Sana,Q2471,Iémen,1,2957000,
YEM,Iêmen,Áden,Q131694,Áden,1,1154410,
YEM,Iêmen,Áden,Q131694,Áden,0,1154410,
YEM,Iêmen,Al Hudaydah,Q270041,Al Hudaydah,0,617871,
YEM,Iêmen,Ta'izz,Q466216,Ta'izz,0,615467,
YEM,Iêmen,Ibb,Q99648,Ibb,0,350864,
YEM,Iêmen,Dhamar,Q955523,Dhamar,0,160114,
YEM,Iêmen,Dhamar,Q955523,Dhamar City District,0,160114,
YEM,Iêmen,Al Mukalla,Q310772,Hadramaute,0,144137,
YEM,Iêmen,Al Mukalla,Q310772,Mukalla City District,0,144137,
YEM,Iêmen,Al Mukalla,Q310772,Hadhramaut Region,0,144137,
YEM,Iêmen,Seiune,Q2320876,Hadramaute,0,120137,
YEM,Iêmen,Tarim (Iêmem),Q1014010,Hadramaute,0,105552,
YEM,Iêmen,Sheikh Othman,Q377588,Ash Shaikh Outhman District,0,105248,
YEM,Iêmen,Amrān,Q172597,Amran District,0,90792,
YEM,Iêmen,Zinjibar,Q204391,Abyan,0,70801,
YEM,Iêmen,Sadah,Q991395,Sa'dah,0,70203,
YEM,Iêmen,Cidade Histórica de Zabid,Q138986,Al Hudaydah,0,50781,
YEM,Iêmen,Bajil,Q5668451,Al Hudaydah,0,46005,
ZAF,África do Sul,City of Johannesburg Metropolitan Municipality,Q2346838,Gauteng,0,4949347,
ZAF,África do Sul,Joanesburgo,Q34647,Transvaal,0,4434827,
ZAF,África do Sul,Joanesburgo,Q34647,City of Johannesburg Metropolitan Municipality,0,4434827,
ZAF,África do Sul,Cidade do Cabo,Q5465,Município metropolitano da Cidade do Cabo,0,3776313,
ZAF,África do Sul,Cidade do Cabo,Q5465,Município metropolitano da Cidade do Cabo,1,3776313,
ZAF,África do Sul,Município metropolitano da Cidade do Cabo,Q1185115,Cabo Ocidental,0,3740026,
ZAF,África do Sul,eThekwini Metropolitan Municipality,Q311544,Cuazulo-Natal,0,3702231,
ZAF,África do Sul,Município metropolitano de Ekurhuleni,Q326891,Gauteng,0,3379104,
ZAF,África do Sul,Tshwane,Q1094207,Gauteng,0,3275152,
ZAF,África do Sul,Ehlanzeni District Municipality,Q1244497,Mepumalanga,0,1754931,
ZAF,África do Sul,Bojanala Platinum District Municipality,Q891165,Noroeste,0,1657148,
ZAF,África do Sul,OR Tambo District Municipality,Q2007299,Cabo Oriental,0,1457384,
ZAF,África do Sul,Nkangala District Municipality,Q1856181,Mepumalanga,0,1445624,
ZAF,África do Sul,Vhembe District Municipality,Q2305610,Limpopo,0,1393949,
ZAF,África do Sul,Capricorn District Municipality,Q692290,Limpopo,0,1330436,
ZAF,África do Sul,Soweto,Q217426,City of Johannesburg Metropolitan Municipality,0,1271628,
ZAF,África do Sul,Nelson Mandela Bay Metropolitan Municipality,Q1856565,Eastern Cape,0,1263051,
ZAF,África do Sul,Sekhukhune District Municipality,Q1544445,Limpopo,0,1169762,
ZAF,África do Sul,Mopani District Municipality,Q611074,Limpopo,0,1159185,
ZAF,África do Sul,Gert Sibande District Municipality,Q1515346,Mepumalanga,0,1135409,
ZMB,Zâmbia,Lusaca,Q3881,Lusaca,1,2467563,
ZMB,Zâmbia,Kitwe,Q239580,Copperbelt,0,625000,
ZMB,Zâmbia,Ndola,Q219671,Copperbelt,0,528330,
ZMB,Zâmbia,Kabwe,Q216902,Província Central (Zâmbia),0,299206,
ZMB,Zâmbia,Chingola,Q431533,Copperbelt,0,255000,
ZMB,Zâmbia,Mufulira,Q636209,Copperbelt,0,182400,
ZMB,Zâmbia,Livingstone,Q1866604,Província do Sul,0,177393,
ZMB,Zâmbia,Kasama,Q600893,Província do Norte,0,158051,
ZMB,Zâmbia,Mongu,Q644799,Província Ocidental,0,148972,
ZMB,Zâmbia,Luanshya,Q854109,Copperbelt,0,147400,
ZMB,Zâmbia,Chililabombwe,Q993200,Copperbelt,0,141899,
ZMB,Zâmbia,Chipata,Q856151,Província Oriental,0,141800,
ZMB,Zâmbia,Solwezi,Q871209,Noroeste,0,90856,
ZMB,Zâmbia,Monze,Q1360369,Província do Sul,0,46876,
ZMB,Zâmbia,Mansa,Q997069,Luapula,0,45450,
ZMB,Zâmbia,Nakonde,Q613791,Província de Muchinga,0,41836,
ZMB,Zâmbia,Chinsali,Q1074444,Província de Muchinga,0,18288,
ZMB,Zâmbia,Kawambwa,Q1737290,Luapula,0,15953,
ZMB,Zâmbia,Maamba,Q1436787,Província do Sul,0,14322,
ZMB,Zâmbia,Manyinga,Q123174109,Noroeste,0,12760,
ZWE,Zimbábue,Harare,Q3921,Harare,1,2150000,
ZWE,Zimbábue,Masvingo,Q601142,Masvingo,0,1638528,
ZWE,Zimbábue,Bulavaio,Q193250,Bulavaio,0,665940,
ZWE,Zimbábue,Mutare,Q399322,Manicalândia,0,224804,
ZWE,Zimbábue,Gweru,Q399316,Midlands,0,141260,
ZWE,Zimbábue,Kadoma,Q381560,Kadoma District,0,116300,
ZWE,Zimbábue,Kwekwe,Q399083,Midlands,0,93072,
ZWE,Zimbábue,Kwekwe,Q399083,Kwekwe District,0,93072,
ZWE,Zimbábue,Chinhoyi,Q782743,Makonde,0,56794,
ZWE,Zimbábue,Marondera,Q1019991,Maxonalândia Oriental,0,52283,
ZWE,Zimbábue,Bindura,Q863727,Maxonalândia Central,0,46275,
ZWE,Zimbábue,Hwange,Q1202229,Distrito de Huange,0,42581,
ZWE,Zimbábue,Beitbridge,Q814922,Beitbridge,0,41767,
ZWE,Zimbábue,Victoria Falls,Q1393804,Distrito de Huange,0,33060,
ZWE,Zimbábue,Redcliff,Q584001,Kwekwe District,0,32346,
ZWE,Zimbábue,Kariba,Q1025799,Maxonalândia Ocidental,0,24210,
ZWE,Zimbábue,Ruwa,Q1972938,Maxonalândia Oriental,0,22038,
ZWE,Zimbábue,Gwanda,Q1557796,Gwanda District,0,14450,
ZWE,Zimbábue,Chivhu,Q1021903,Maxonalândia Oriental,0,10263,
ZWE,Zimbábue,Mupandawana,Q16895576,Gutu,0,5409,
