conflict_qid;conflict_label;participant_qid;participant_label;role_label;is_human
Q112893323;witchcraft investigation of Agnes Clarkson;Q43910643;William Dalyell;pesquisador;yes
Q112842341;witchcraft investigation of Thomas Rob;Q43910881;Thomas Blair;commissioner;yes
Q112842341;witchcraft investigation of Thomas Rob;Q43910884;Andrew Playfair;pesquisador;yes
Q112842341;witchcraft investigation of Thomas Rob;Q43910867;James Fowler;pesquisador;yes
Q112842341;witchcraft investigation of Thomas Rob;Q43910886;Thomas Haliburton;pesquisador;yes
Q112893332;witchcraft investigation of Bartie Patersoune;Q43913827;William Hart;pesquisador;yes
Q112893332;witchcraft investigation of Bartie Patersoune;Q43913828;Patrick Bannatyne;pesquisador;yes
Q112893332;witchcraft investigation of Bartie Patersoune;Q43914894;William Penman;pesquisador;yes
Q112893318;witchcraft investigation of Margaret Reid;Q43910630;James Douglas;pesquisador;yes
Q112842346;witchcraft investigation of Jean Lachlane;Q16202277;Elder Sir James Lockhart of Lee;commissioner;yes
Q112842346;witchcraft investigation of Jean Lachlane;Q43913223;John Dalyell;commissioner;yes
Q112842346;witchcraft investigation of Jean Lachlane;Q43913226;James Cuningham of Bonitown;commissioner;yes
Q112842346;witchcraft investigation of Jean Lachlane;Q43913228;John Lockhart;commissioner;yes
Q112842346;witchcraft investigation of Jean Lachlane;Q43910630;James Douglas;pesquisador;yes
Q112842346;witchcraft investigation of Jean Lachlane;Q43913232;Robert Birnie;pesquisador;yes
Q112842346;witchcraft investigation of Jean Lachlane;Q43913235;James Hunter;pesquisador;yes
Q112893311;witchcraft investigation of Marion Russell;Q43913245;MacDougall;commissioner;yes
Q112893311;witchcraft investigation of Marion Russell;Q43913240;James MacDougall;commissioner;yes
Q112893311;witchcraft investigation of Marion Russell;Q43913242;Andrew Agnew;commissioner;yes
Q112893311;witchcraft investigation of Marion Russell;Q43913254;Patrick Agnew;commissioner;yes
Q112893311;witchcraft investigation of Marion Russell;Q43913249;James Ross;commissioner;yes
Q112893311;witchcraft investigation of Marion Russell;Q43913252;MacCulloch;commissioner;yes
Q112893311;witchcraft investigation of Marion Russell;Q43910985;George Dick;pesquisador;yes
Q112842355;witchcraft investigation of Patrik Lowrie;Q43914872;William Cuningham of Baron;commissioner;yes
Q112842355;witchcraft investigation of Patrik Lowrie;Q43914870;John Wallace of Craigie;pesquisador;yes
Q112895532;witchcraft investigation of Geillies Gilchrist;Q43914622;Thomas Leishman;commissioner;yes
Q112895532;witchcraft investigation of Geillies Gilchrist;Q43914623;Gilbert Muir;commissioner;yes
Q112895532;witchcraft investigation of Geillies Gilchrist;Q43914626;George Elphinstome;commissioner;yes
Q112895533;witchcraft investigation of Bessie Wilsoun;Q43915729;Thomas Ker;commissioner;yes
Q112895533;witchcraft investigation of Bessie Wilsoun;Q43914649;Patrick Scott of Thirlestane;commissioner;yes
Q112895533;witchcraft investigation of Bessie Wilsoun;Q43914652;John Rutherford;commissioner;yes
Q112895533;witchcraft investigation of Bessie Wilsoun;Q43914657;Robert Rutherford;commissioner;yes
Q112895533;witchcraft investigation of Bessie Wilsoun;Q43914658;George Moscrop;commissioner;yes
Q112895533;witchcraft investigation of Bessie Wilsoun;Q43914654;John Brown of Jedburgh;commissioner;yes
Q112895536;witchcraft investigation of Alleson Patersone;Q43913669;James Douglas of Mawswall;commissioner;yes
Q112895536;witchcraft investigation of Alleson Patersone;Q43916131;John Crichton of Crawfordton;commissioner;yes
Q112895536;witchcraft investigation of Alleson Patersone;Q43913672;Thomas Ferguson;commissioner;yes
Q112895536;witchcraft investigation of Alleson Patersone;Q43913675;Thomas MacBurnie;commissioner;yes
Q112895536;witchcraft investigation of Alleson Patersone;Q43913680;Robert Richardson;commissioner;yes
Q112895536;witchcraft investigation of Alleson Patersone;Q43913682;John Burgess;commissioner;yes
Q112895539;witchcraft investigation of Jeane Olipher;Q43915729;Thomas Ker;commissioner;yes
Q112895539;witchcraft investigation of Jeane Olipher;Q43914649;Patrick Scott of Thirlestane;commissioner;yes
Q112895539;witchcraft investigation of Jeane Olipher;Q43914652;John Rutherford;commissioner;yes
Q112895539;witchcraft investigation of Jeane Olipher;Q43914657;Robert Rutherford;commissioner;yes
Q112895539;witchcraft investigation of Jeane Olipher;Q43914658;George Moscrop;commissioner;yes
Q112895539;witchcraft investigation of Jeane Olipher;Q43914654;John Brown of Jedburgh;commissioner;yes
Q112895546;witchcraft investigation of Agnes Andersoun;Q43914389;Robert Derner;commissioner;yes
Q112895546;witchcraft investigation of Agnes Andersoun;Q43914392;Thomas Foreman;commissioner;yes
Q112895546;witchcraft investigation of Agnes Andersoun;Q43914677;Thomas Smith of Inveresk;commissioner;yes
Q112895546;witchcraft investigation of Agnes Andersoun;Q43915472;William Scott of Musselburgh;commissioner;yes
Q112895546;witchcraft investigation of Agnes Andersoun;Q43914306;James Brown;commissioner;yes
Q112895546;witchcraft investigation of Agnes Andersoun;Q43911535;Robert Strachan;commissioner;yes
Q112895547;witchcraft investigation of Bessie Graham;Q43913669;James Douglas of Mawswall;commissioner;yes
Q112895547;witchcraft investigation of Bessie Graham;Q43916131;John Crichton of Crawfordton;commissioner;yes
Q112895547;witchcraft investigation of Bessie Graham;Q43913672;Thomas Ferguson;commissioner;yes
Q112895547;witchcraft investigation of Bessie Graham;Q43913675;Thomas MacBurnie;commissioner;yes
Q112895547;witchcraft investigation of Bessie Graham;Q43913680;Robert Richardson;commissioner;yes
Q112895547;witchcraft investigation of Bessie Graham;Q43913682;John Burgess;commissioner;yes
Q112895540;witchcraft investigation of Jeane Binning;Q43912422;Robert Drummond Sir of Midhope;commissioner;yes
Q112895540;witchcraft investigation of Jeane Binning;Q43914190;Elder Laird of Dundas;commissioner;yes
Q112895540;witchcraft investigation of Jeane Binning;Q43914187;Younger Laid of Dundas;commissioner;yes
Q112895540;witchcraft investigation of Jeane Binning;Q43914197;William Sandilands of Hilderston;commissioner;yes
Q112895540;witchcraft investigation of Jeane Binning;Q43914207;Robert Cuthbertson;commissioner;yes
Q112895540;witchcraft investigation of Jeane Binning;Q43914205;George Allan;commissioner;yes
Q112895540;witchcraft investigation of Jeane Binning;Q43914290;Florence Gardener;commissioner;yes
Q112895545;witchcraft investigation of David/doine Tullie;Q43915729;Thomas Ker;commissioner;yes
Q112895545;witchcraft investigation of David/doine Tullie;Q43914649;Patrick Scott of Thirlestane;commissioner;yes
Q112895545;witchcraft investigation of David/doine Tullie;Q43914652;John Rutherford;commissioner;yes
Q112895545;witchcraft investigation of David/doine Tullie;Q43914657;Robert Rutherford;commissioner;yes
Q112895545;witchcraft investigation of David/doine Tullie;Q43914658;George Moscrop;commissioner;yes
Q112895545;witchcraft investigation of David/doine Tullie;Q43914654;John Brown of Jedburgh;commissioner;yes
Q112895542;witchcraft investigation of Marionn Turnbull;Q43915729;Thomas Ker;commissioner;yes
Q112895542;witchcraft investigation of Marionn Turnbull;Q43914649;Patrick Scott of Thirlestane;commissioner;yes
Q112895542;witchcraft investigation of Marionn Turnbull;Q43914652;John Rutherford;commissioner;yes
Q112895542;witchcraft investigation of Marionn Turnbull;Q43914657;Robert Rutherford;commissioner;yes
Q112895542;witchcraft investigation of Marionn Turnbull;Q43914658;George Moscrop;commissioner;yes
Q112895542;witchcraft investigation of Marionn Turnbull;Q43914654;John Brown of Jedburgh;commissioner;yes
Q112895543;witchcraft investigation of Issobel Seatoun;Q43915729;Thomas Ker;commissioner;yes
Q112895543;witchcraft investigation of Issobel Seatoun;Q43914649;Patrick Scott of Thirlestane;commissioner;yes
Q112895543;witchcraft investigation of Issobel Seatoun;Q43914652;John Rutherford;commissioner;yes
Q112895543;witchcraft investigation of Issobel Seatoun;Q43914657;Robert Rutherford;commissioner;yes
Q112895543;witchcraft investigation of Issobel Seatoun;Q43914654;John Brown of Jedburgh;commissioner;yes
Q112895543;witchcraft investigation of Issobel Seatoun;Q43914658;George Moscrop;commissioner;yes
Q112895534;witchcraft investigation of Katharine Frater;Q43914628;Andrew Haitley;commissioner;yes
Q112895534;witchcraft investigation of Katharine Frater;Q43914631;John Brown The Elder, Portioner of Smailholm;commissioner;yes
Q112895534;witchcraft investigation of Katharine Frater;Q43914633;Thomas Baillie;commissioner;yes
Q112895534;witchcraft investigation of Katharine Frater;Q43914635;Andrew Haitlie;commissioner;yes
Q112895534;witchcraft investigation of Katharine Frater;Q43914638;Thomas Cranstoun;commissioner;yes
Q112895534;witchcraft investigation of Katharine Frater;Q43914640;James Home of Hardismilne;commissioner;yes
Q112895531;witchcraft investigation of Elizabeth Grahame;Q43915203;Alexander Montgomery;pesquisador;yes
Q112895531;witchcraft investigation of Elizabeth Grahame;Q43914586;Robert Fergushill;commissioner;yes
Q112895531;witchcraft investigation of Elizabeth Grahame;Q43914589;Hugh Campbell Elder of Doucathall;commissioner;yes
Q112895531;witchcraft investigation of Elizabeth Grahame;Q43914590;Alexander Cuningham of Corsehill;commissioner;yes
Q112895531;witchcraft investigation of Elizabeth Grahame;Q43914596;Thomas Niven;commissioner;yes
Q112895531;witchcraft investigation of Elizabeth Grahame;Q43914598;Thomas Niven Younger of Munkerdin;commissioner;yes
Q112895531;witchcraft investigation of Elizabeth Grahame;Q43914600;Claud Hamilton;commissioner;yes
Q112895531;witchcraft investigation of Elizabeth Grahame;Q43913900;Thomas Bell;pesquisador;yes
Q112895531;witchcraft investigation of Elizabeth Grahame;Q43913743;James Ferguson;pesquisador;yes
Q112895531;witchcraft investigation of Elizabeth Grahame;Q43913904;Alexander Bogue;pesquisador;yes
Q112895531;witchcraft investigation of Elizabeth Grahame;Q43913905;Alexander Simpson of Irvine;pesquisador;yes
Q112895548;witchcraft investigation of Margaret Andersone;Q43914662;Harry Cranstoun;commissioner;yes
Q112895548;witchcraft investigation of Margaret Andersone;Q43914663;John Rutherford of Redhaugh;commissioner;yes
Q112895548;witchcraft investigation of Margaret Andersone;Q43914667;Walter Riddell;commissioner;yes
Q112895548;witchcraft investigation of Margaret Andersone;Q43914669;Alexander Hunter;commissioner;yes
Q112895548;witchcraft investigation of Margaret Andersone;Q43914671;William Bell of Ratcleuch;commissioner;yes
Q112895541;witchcraft investigation of George Common;Q43915729;Thomas Ker;commissioner;yes
Q112895541;witchcraft investigation of George Common;Q43914649;Patrick Scott of Thirlestane;commissioner;yes
Q112895541;witchcraft investigation of George Common;Q43914652;John Rutherford;commissioner;yes
Q112895541;witchcraft investigation of George Common;Q43914658;George Moscrop;commissioner;yes
Q112895538;witchcraft investigation of Issobel Wood;Q43915729;Thomas Ker;commissioner;yes
Q112895538;witchcraft investigation of Issobel Wood;Q43914649;Patrick Scott of Thirlestane;commissioner;yes
Q112895538;witchcraft investigation of Issobel Wood;Q43914652;John Rutherford;commissioner;yes
Q112895538;witchcraft investigation of Issobel Wood;Q43914657;Robert Rutherford;commissioner;yes
Q112895538;witchcraft investigation of Issobel Wood;Q43914658;George Moscrop;commissioner;yes
Q112895538;witchcraft investigation of Issobel Wood;Q43914654;John Brown of Jedburgh;commissioner;yes
Q112895530;witchcraft investigation of Euphane Drysdaill;Q43914190;Elder Laird of Dundas;commissioner;yes
Q112895530;witchcraft investigation of Euphane Drysdaill;Q43914187;Younger Laid of Dundas;commissioner;yes
Q112895530;witchcraft investigation of Euphane Drysdaill;Q43914192;George Dundas;commissioner;yes
Q112895530;witchcraft investigation of Euphane Drysdaill;Q43914197;William Sandilands of Hilderston;commissioner;yes
Q112895530;witchcraft investigation of Euphane Drysdaill;Q43914207;Robert Cuthbertson;commissioner;yes
Q112895530;witchcraft investigation of Euphane Drysdaill;Q43914205;George Allan;commissioner;yes
Q112895530;witchcraft investigation of Euphane Drysdaill;Q43914290;Florence Gardener;commissioner;yes
Q112895530;witchcraft investigation of Euphane Drysdaill;Q43912422;Robert Drummond Sir of Midhope;commissioner;yes
Q112893340;witchcraft investigation of Issobell Broune;Q43912852;Wedderburn;commissioner;yes
Q112893340;witchcraft investigation of Issobell Broune;Q43913778;Sir John Home of Blackadder;commissioner;yes
Q112893340;witchcraft investigation of Issobell Broune;Q43916172;Patrick Home;commissioner;yes
Q112893340;witchcraft investigation of Issobell Broune;Q43916175;William Somerville Laird of Edington;commissioner;yes
Q112893340;witchcraft investigation of Issobell Broune;Q43916177;John Wilke;commissioner;yes
Q112893340;witchcraft investigation of Issobell Broune;Q43916164;Samuel Douglas;pesquisador;yes
Q112893340;witchcraft investigation of Issobell Broune;Q43916167;James Stratton;pesquisador;yes
Q112893340;witchcraft investigation of Issobell Broune;Q43913939;George Home of Eyemouth;pesquisador;yes
Q112893340;witchcraft investigation of Issobell Broune;Q43916169;George Halliday;pesquisador;yes
Q112893337;witchcraft investigation of Manie Halieburton;Q43910563;John Kincaid;witch-pricker;yes
Q112893333;witchcraft investigation of Agnes Hunter;Q43911553;Patrick Inglis;commissioner;yes
Q112893333;witchcraft investigation of Agnes Hunter;Q43911554;William Baillie;commissioner;yes
Q112893333;witchcraft investigation of Agnes Hunter;Q43911558;John Cockburn;commissioner;yes
Q112893333;witchcraft investigation of Agnes Hunter;Q43912463;John Ayton;commissioner;yes
Q112893333;witchcraft investigation of Agnes Hunter;Q43910796;Patrick Young;commissioner;yes
Q112893333;witchcraft investigation of Agnes Hunter;Q43910667;Robert Ker;pesquisador;yes
Q112893333;witchcraft investigation of Agnes Hunter;Q43910693;Thomas Foulis;pesquisador;yes
Q112893333;witchcraft investigation of Agnes Hunter;Q43910721;John Eastone;pesquisador;yes
Q112893333;witchcraft investigation of Agnes Hunter;Q43910748;John Baillie;pesquisador;yes
Q112893353;witchcraft investigation of Elspeth Ronaldsone;Q43916203;Sir James Melville;commissioner;yes
Q112893353;witchcraft investigation of Elspeth Ronaldsone;Q43916205;Robert Ayton;commissioner;yes
Q112893353;witchcraft investigation of Elspeth Ronaldsone;Q43916208;Alexander Orrock;commissioner;yes
Q112893353;witchcraft investigation of Elspeth Ronaldsone;Q43916211;Robert Ged;commissioner;yes
Q112893334;witchcraft investigation of Margaret Dicksone;Q43911554;William Baillie;commissioner;yes
Q112893334;witchcraft investigation of Margaret Dicksone;Q43911553;Patrick Inglis;commissioner;yes
Q112893334;witchcraft investigation of Margaret Dicksone;Q43911558;John Cockburn;commissioner;yes
Q112893334;witchcraft investigation of Margaret Dicksone;Q43912463;John Ayton;commissioner;yes
Q112893334;witchcraft investigation of Margaret Dicksone;Q43910796;Patrick Young;commissioner;yes
Q112893334;witchcraft investigation of Margaret Dicksone;Q43910667;Robert Ker;pesquisador;yes
Q112893334;witchcraft investigation of Margaret Dicksone;Q43910693;Thomas Foulis;pesquisador;yes
Q112893334;witchcraft investigation of Margaret Dicksone;Q43910721;John Eastone;pesquisador;yes
