cls_qid;cls_label;item_qid;item_label;iso3
Q28108;commonwealth;Q130614;Senado romano;
Q28108;commonwealth;Q10928384;Real Estate Hegemony;
Q28108;commonwealth;Q1270388;Ordem dos Cónegos Regrantes de Santo Agostinho;
Q28108;commonwealth;Q1278242;Eastern States Union;
Q28108;commonwealth;Q132990;alamanos;
Q28108;commonwealth;Q20014185;Q20014185;
Q28108;commonwealth;Q1322019;Wabanaki Confederacy;
Q28108;commonwealth;Q146165;Conselho Nórdico;
Q28108;commonwealth;Q10989649;Estonian-Finnish federation;
Q28108;commonwealth;Q748895;Cinque Ports;
Q28108;commonwealth;Q1395929;Fante Confederacy;
Q28108;commonwealth;Q151624;Confederação Germânica;
Q28108;commonwealth;Q1421590;Confederação dos Iroqueses;
Q28108;commonwealth;Q1426778;Confederação dos Povos das Montanhas do Cáucaso;
Q28108;commonwealth;Q154741;Confederação do Reno;
Q28108;commonwealth;Q166110;União da Rússia e Bielorrússia;
Q28108;commonwealth;Q1568260;Liga Jônia;
Q28108;commonwealth;Q184646;Decápole;
Q28108;commonwealth;Q193235;Liga de Delos;
Q28108;commonwealth;Q11909370;Bilbas;
Q28108;commonwealth;Q587905;Panhellenion;
Q28108;commonwealth;Q221355;Sete tribos eslavas;
Q28108;commonwealth;Q2519584;Maeatae;
Q28108;commonwealth;Q2551413;Confederated Tribes of Siletz Indians;
Q28108;commonwealth;Q2732874;Bani Yas;
Q28108;commonwealth;Q2737921;Liga Cinza;
Q28108;commonwealth;Q2739533;Liga da Casa de Deus;
Q28108;commonwealth;Q323256;Tarnogród Confederation;
Q28108;commonwealth;Q334945;Iforas;
Q28108;commonwealth;Q339511;Accra Native Confederation;
Q28108;commonwealth;Q340787;federation of eight cantons;
Q28108;commonwealth;Q351537;Federation of thirteen cantons;
Q28108;commonwealth;Q828443;Senegâmbia;
Q28108;commonwealth;Q370862;União do Magrebe Árabe;
Q28108;commonwealth;Q3178031;Southern Xiongnu;
Q28108;commonwealth;Q3240467;Liga das Dez Jurisdições;
Q28108;commonwealth;Q3538941;Confederated Tribes of Warm Springs;
Q28108;commonwealth;Q3556008;Koinon of Free Laconians;
Q28108;commonwealth;Q3686517;Confederação Sul-Americana de Natação;
Q28108;commonwealth;Q485732;Coraixitas;
Q28108;commonwealth;Q3773967;Noveschi;
Q28108;commonwealth;Q3798161;Wabash Confederacy;
Q28108;commonwealth;Q3832218;Unitarian League;
Q28108;commonwealth;Q3875016;Camague Mongol;
Q28108;commonwealth;Q527814;União Protestante;
Q28108;commonwealth;Q533143;Cáritas Internacional;
Q28108;commonwealth;Q550420;Confederação Nacional do Trabalho;
Q28108;commonwealth;Q606841;Hermandad de las Marismas;
Q28108;commonwealth;Q4774888;Confederação Antilhana;
Q28108;commonwealth;Q623476;Liga Lombarda;
Q28108;commonwealth;Q633593;Confederação da Nova Inglaterra;
Q28108;commonwealth;Q5159769;Confederated Tribes of the Grand Ronde Community of Oregon;
Q28108;commonwealth;Q5255715;Partido Democrático do Havaí;
Q28108;commonwealth;Q5359315;Bracamoros;
Q28108;commonwealth;Q660833;Confederação Polaco-Checoslovaca;
Q28108;commonwealth;Q20908814;South German Confederation;
Q28108;commonwealth;Q672685;Três Ligas;
Q28108;commonwealth;Q678524;Netherlands-Indonesia Union;
Q28108;commonwealth;Q686312;República de Amalfi;
Q28108;commonwealth;Q704278;Confederação Mahan;
Q28108;commonwealth;Q717738;Tecumseh's Confederacy;
Q28108;commonwealth;Q5895425;Hermandad de las Cuatro Villas;
Q28108;commonwealth;Q26234955;Akusha;
Q28108;commonwealth;Q832554;Confederação Argentina;
Q28108;commonwealth;Q864717;Te Arawa;
Q28108;commonwealth;Q7457310;Seven Kingdoms of Kongo dia Nlaza;
Q28108;commonwealth;Q870517;Reino Odrísio;
Q28108;commonwealth;Q7849523;Tsenacommacah;
Q28108;commonwealth;Q7887623;United Colonies;
Q28108;commonwealth;Q7893618;United Tribes of New Zealand;
Q28108;commonwealth;Q136410807;Gaza International Transitional Authority;
Q28108;commonwealth;Q5782830;Muisca Confederations;
Q28108;commonwealth;Q41099500;Conoy confederation;
Q28108;commonwealth;Q52161605;Administração de Xi Jinping;
Q28108;commonwealth;Q51669;Israelitas;
Q28108;commonwealth;Q42908;Liga Hanseática;
Q28108;commonwealth;Q108307458;Q108307458;
Q28108;commonwealth;Q458;União Europeia;
Q28108;commonwealth;Q105996862;Confederação Brasílica;
Q28108;commonwealth;Q109261112;Confederation of Aragonese Sports Federations;
Q28108;commonwealth;Q109616142;Hungarian Trade Union Confederation;
Q28108;commonwealth;Q128802232;Q128802232;
Q28108;commonwealth;Q7768;Associação das Nações da Ásia Sudoriental;
Q28108;commonwealth;Q25240962;Bintulu;
Q28108;commonwealth;Q25240954;Miri;
Q28108;commonwealth;Q25240974;Batu;
Q28108;commonwealth;Q25240990;Ampang;
Q28108;commonwealth;Q25240911;Labuan;
Q28108;commonwealth;Q25240997;Klang;
Q28108;commonwealth;Q25241028;Langkawi;
Q28108;commonwealth;Q25240910;Putrajaya;
Q28108;commonwealth;Q25240979;Cheras;
Q28108;commonwealth;Q25241019;Seremban;
Q28108;commonwealth;Q25240995;Shah Alam;
Q28108;commonwealth;Q25241043;Kota Marudu;
Q28108;commonwealth;Q25241046;Putatan;
Q28108;commonwealth;Q25241004;Bagan;
Q28108;commonwealth;Q25240909;Pandan;
Q28108;commonwealth;Q25240916;Subang;
Q28108;commonwealth;Q25240967;Sibu;
Q28108;commonwealth;Q25240915;Bangi;
Q28108;commonwealth;Q25240914;Kapar;
Q28108;commonwealth;Q25240950;Igan;
Q28108;commonwealth;Q25241022;Kuala Kedah;
Q28108;commonwealth;Q25240934;Stampin;
Q28108;commonwealth;Q25240968;Saratok;
Q28108;commonwealth;Q25241034;Bera;
Q28108;commonwealth;Q25241042;Kota Kinabalu;
Q28108;commonwealth;Q25241044;Kudat;
Q28108;commonwealth;Q25240969;Sarikei;
Q28108;commonwealth;Q25241029;Jerlun;
Q28108;commonwealth;Q25241023;Kuala Terengganu;
Q28108;commonwealth;Q25240949;Sungai Besar;
Q28108;commonwealth;Q25240999;Kota Raja;
Q28108;commonwealth;Q25241026;Rembau;
Q28108;commonwealth;Q25240958;Baram;
Q28108;commonwealth;Q25240973;Wangsa Maju;
Q28108;commonwealth;Q25240941;Batang Lupar;
Q28108;commonwealth;Q25241039;Kulai;
Q28108;commonwealth;Q25241008;Tanjong;
Q28108;commonwealth;Q25240988;Sepang;
Q28108;commonwealth;Q25241035;Sekijang;
Q28108;commonwealth;Q25240905;Sembrong;
Q28108;commonwealth;Q25240955;Lanang;
Q28108;commonwealth;Q25241032;Lenggong;
Q28108;commonwealth;Q25240940;Serian;
Q28108;commonwealth;Q25240977;Bandar Tun Razak;
Q28108;commonwealth;Q25240987;Selayang;
Q28108;commonwealth;Q25240930;Santubong;
Q28108;commonwealth;Q25241024;Tumpat;
Q28108;commonwealth;Q25240946;Limbang;
Q28108;commonwealth;Q25240943;Betong;
Q28108;commonwealth;Q25240951;Kuala Kangsar;
Q28108;commonwealth;Q25241015;Sepanggar;
Q28108;commonwealth;Q25240965;Mukah;
Q28108;commonwealth;Q25240960;Kapit;
Q28108;commonwealth;Q25241007;Bukit Bendera;
Q28108;commonwealth;Q25240945;Lubok Antu;
Q28108;commonwealth;Q25240908;Semporna;
Q28108;commonwealth;Q25241005;Bukit Mertajam;
Q28108;commonwealth;Q25240982;Sabak Bernam;
Q28108;commonwealth;Q25240998;Kuala Langat;
Q28108;commonwealth;Q25241018;Iskandar Puteri;
Q28108;commonwealth;Q25241002;Kepala Batas;
Q28108;commonwealth;Q25240942;Sri Aman;
Q28108;commonwealth;Q25240980;Bukit Bintang;
Q28108;commonwealth;Q25241011;Bukit Gelugor;
Q28108;commonwealth;Q25241037;Ayer Hitam;
Q28108;commonwealth;Q25240917;Hulu Langat;
Q28108;commonwealth;Q25240935;Kota Samarahan;
Q28108;commonwealth;Q25240932;Petra Jaya;
Q28108;commonwealth;Q25240970;Kepong;
Q28108;commonwealth;Q25240984;Hulu Selangor;
Q28108;commonwealth;Q25240986;Kuala Selangor;
Q28108;commonwealth;Q25241020;Gopeng;
Q28108;commonwealth;Q25240991;Puchong;
Q28108;commonwealth;Q25241006;Nibong Tebal;
Q28108;commonwealth;Q25240985;Tanjong Karang;
Q28108;commonwealth;Q25241003;Tasek Gelugor;
Q28108;commonwealth;Q25240933;Bandar Kuching;
Q28108;commonwealth;Q25240939;Batang Sadong;
Q28108;commonwealth;Q25241014;Bayan Baru;
Q28108;commonwealth;Q25241013;Balik Pulau;
Q28108;commonwealth;Q25240929;Mas Gading;
Q28108;commonwealth;Q25240961;Hulu Rajang;
Q28108;commonwealth;Q25240964;Julau;
Q28108;commonwealth;Q25240963;Kanowit;
Q28108;commonwealth;Q25240948;Sibuti;
Q28108;commonwealth;Q25240981;Lembah Pantai;
Q28108;commonwealth;Q25240957;Selangau;
Q28108;commonwealth;Q25241010;Jelutong;
Q28108;commonwealth;Q25240952;Tanjong Manis;
Q28108;commonwealth;Q25240975;Setiawangsa;
Q28108;commonwealth;Q25240972;Segambut;
Q28108;commonwealth;Q25241030;Jerai;
Q28108;commonwealth;Q25240993;Petaling Jaya Utara;
Q28108;commonwealth;Q25240978;Titiwangsa;
Q28108;commonwealth;Q25241027;Kubang Pasu;
Q28108;commonwealth;Q25241033;Ketereh;
Q28108;commonwealth;Q25241047;Kimanis;
Q28108;commonwealth;Q25241040;Pengerang;
Q28108;commonwealth;Q25241036;Simpang Renggam;
Q28108;commonwealth;Q25241041;Tanjong Piai;
Q28108;commonwealth;Q86750365;1925 United States Senate special election in Wisconsin;
Q28108;commonwealth;Q96362463;1958 United States Senate special election in West Virginia;
Q28108;commonwealth;Q28221118;2018 United States Senate election in Washington;
Q28108;commonwealth;Q28221130;2018 United States Senate election in West Virginia;
Q28108;commonwealth;Q28221139;2018 United States Senate election in Wisconsin;
Q28108;commonwealth;Q16959453;1998 United States Senate election in Wisconsin;
Q28108;commonwealth;Q16959448;2006 United States Senate election in West Virginia;
Q28108;commonwealth;Q17017053;1988 United States Senate election in Washington;
Q28108;commonwealth;Q17017317;2016 United States Senate election in Wisconsin;
Q28108;commonwealth;Q4196940;2000 United States Senate election in Wisconsin;
Q28108;commonwealth;Q18395012;2016 United States Senate election in Washington;
Q28108;commonwealth;Q48834985;2020 United States Senate election in West Virginia;
Q28108;commonwealth;Q7892098;1982 United States Senate election in West Virginia;
Q28108;commonwealth;Q7892099;1988 United States Senate election in West Virginia;
Q28108;commonwealth;Q7892107;1962 United States Senate election in Wisconsin;
Q28108;commonwealth;Q7892110;1974 United States Senate election in Wisconsin;
Q28108;commonwealth;Q7892111;1980 United States Senate election in Wisconsin;
Q28108;commonwealth;Q7892100;1994 United States Senate election in West Virginia;
Q28108;commonwealth;Q7892112;1986 United States Senate election in Wisconsin;
Q28108;commonwealth;Q7892102;2002 United States Senate election in West Virginia;
Q28108;commonwealth;Q7892113;1988 United States Senate election in Wisconsin;
Q28108;commonwealth;Q7892114;1992 United States Senate election in Wisconsin;
Q28108;commonwealth;Q7892101;2000 United States Senate election in West Virginia;
Q28108;commonwealth;Q7892116;1994 United States Senate election in Wisconsin;
Q28108;commonwealth;Q7892104;2008 United States Senate election in West Virginia;
Q28108;commonwealth;Q7892105;2014 United States Senate election in West Virginia;
Q28108;commonwealth;Q7892118;2006 United States Senate election in Wisconsin;
Q28108;commonwealth;Q7892117;2004 United States Senate election in Wisconsin;
Q28108;commonwealth;Q7892189;1983 United States Senate special election in Washington;
Q28108;commonwealth;Q7892106;Eleição para o Senado federal pela Virgínia Ocidental em 2012;
Q28108;commonwealth;Q7892119;Eleição para o Senado federal por Wisconsin em 2010;
Q28108;commonwealth;Q7892122;Eleição para o Senado federal pelo Wisconsin em 2012;
Q28108;commonwealth;Q7892190;Eleição para o Senado federal pela Virgínia Ocidental em 2010;
Q28108;commonwealth;Q28405910;United States Senate election in Wisconsin, 2022;
Q28108;commonwealth;Q96363432;1976 United States Senate election in Washington;
Q28108;commonwealth;Q96363642;1978 United States Senate election in West Virginia;
Q28108;commonwealth;Q96363880;1984 United States Senate election in West Virginia;
Q28108;commonwealth;Q60519098;1996 United States Senate election in West Virginia;
Q28108;commonwealth;Q60519231;1946 United States Senate election in Wisconsin;
Q28108;commonwealth;Q60519234;1982 United States Senate election in Wisconsin;
Q28108;commonwealth;Q60519277;1982 United States Senate election in Washington;
Q28108;commonwealth;Q60519380;1990 United States Senate election in West Virginia;
Q28108;commonwealth;Q104841457;1976 United States Senate election in West Virginia;
Q28108;commonwealth;Q104950526;1976 United States Senate election in West Virginia;
Q28108;commonwealth;Q104947184;1916 United States Senate election in Washington;
Q28108;commonwealth;Q104947185;1922 United States Senate election in Washington;
Q28108;commonwealth;Q104947186;1928 United States Senate election in Washington;
Q28108;commonwealth;Q104947201;1916 United States Senate election in Wisconsin;
Q28108;commonwealth;Q104947188;1934 United States Senate election in Washington;
Q28108;commonwealth;Q104947202;1922 United States Senate election in Wisconsin;
Q28108;commonwealth;Q104947189;1940 United States Senate election in Washington;
Q28108;commonwealth;Q104947190;1946 United States Senate election in Washington;
Q28108;commonwealth;Q104947204;1928 United States Senate election in Wisconsin;
Q28108;commonwealth;Q104947206;1934 United States Senate election in Wisconsin;
Q28108;commonwealth;Q104947192;1952 United States Senate election in Washington;
Q28108;commonwealth;Q104947207;1940 United States Senate election in Wisconsin;
Q28108;commonwealth;Q104947193;1958 United States Senate election in Washington;
Q28108;commonwealth;Q104947195;1964 United States Senate election in Washington;
Q28108;commonwealth;Q104947196;1970 United States Senate election in Washington;
Q28108;commonwealth;Q104947198;1976 United States Senate election in Washington;
Q28108;commonwealth;Q104947199;2018 United States Senate election in Washington;
Q28108;commonwealth;Q104949591;1914 United States Senate election in Washington;
Q28108;commonwealth;Q104949769;1920 United States Senate election in Washington;
Q28108;commonwealth;Q104949772;1926 United States Senate election in Washington;
Q28108;commonwealth;Q104949773;1932 United States Senate election in Washington;
Q28108;commonwealth;Q104949776;1938 United States Senate election in Washington;
Q28108;commonwealth;Q104949779;1944 United States Senate election in Washington;
Q28108;commonwealth;Q104949780;1950 United States Senate election in Washington;
